country_code,country_name,source,medicine_name,active_substance,strength,dosage_form,package_size,package_description,atc_code,marketing_auth_holder,reporter,status,reason,parallel_export_ban,legal_basis,healthcare_notice,basg_note,shortage_start,estimated_end,last_updated,scraped_at,prk
AT,Austria,BASG,Rosuvastatin ratiopharm 5 mg Filmtabletten,ROSUVASTATIN CALCIUM,5 mg,Filmtablette,30 Stück,30 Stück (PVC-PVDC/Al-Blister),C10AA07,"Teva B.V., Swensweg 5, 2031 GA Haarlem, Niederlande","Teva B.V., Swensweg 5, 2031 GA Haarlem, Niederlande",eingeschränkt verfügbar,Verzögerung bei der Herstellung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,2026-08-17,,2026-08-26,2026-09-23T20:51:08.334700,201030
AT,Austria,BASG,Dipeptiven 200 mg/ml Konzentrat zur Herstellung einer Infusionslösung,N(2)-ALANYLGLUTAMIN,200 mg/ml,Konzentrat zur Herstellung einer Infusionslösung,10 Stück,"10 x 100 ml (Glasflasche, Glas Typ II)",B05XB02,"Fresenius Kabi Austria GmbH, Hafnerstraße 36, 8055 Graz, Österreich","Fresenius Kabi Austria GmbH, Hafnerstraße 36, 8055 Graz, Österreich",eingeschränkt verfügbar,Verzögerung bei der Herstellung,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Geplant,,2026-06-01,2026-09-15,2026-06-11,2026-09-23T20:51:08.334710,45985
AT,Austria,BASG,Buronil 50 mg - Filmtabletten,MELPERON HYDROCHLORID,50 mg,Filmtablette,50 Stück,HDPE,N05AD03,"Medilink A/S, Klintehoej Vaenge 6, 3460 Birkeroed, Kingdom of Denmark","Medilink A/S, Klintehoej Vaenge 6, 3460 Birkeroed, Kingdom of Denmark",Nicht verfügbar,Rückruf von Chargen am Markt,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,"Informationen zum Rückruf unter https://www.basg.gv.at/marktbeobachtung/amtliche-nachrichten/detail/buronil-25-mg-filmtabletten-buronil-50-mg-filmtabletten
Information regarding the recall please see https://www.basg.gv.at/en/market-surveillance/official-announcements/detail/buronil-25-mg-filmtabletten-buronil-50-mg-filmtabletten",2025-03-31,2025-05-31,2025-05-15,2026-09-23T20:51:08.334720,
AT,Austria,BASG,Buronil 50 mg - Filmtabletten,MELPERON HYDROCHLORID,50 mg,Filmtablette,100 Stück,HDPE,N05AD03,"Medilink A/S, Klintehoej Vaenge 6, 3460 Birkeroed, Kingdom of Denmark","Medilink A/S, Klintehoej Vaenge 6, 3460 Birkeroed, Kingdom of Denmark",Nicht verfügbar,Rückruf von Chargen am Markt,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,"Informationen zum Rückruf unter https://www.basg.gv.at/marktbeobachtung/amtliche-nachrichten/detail/buronil-25-mg-filmtabletten-buronil-50-mg-filmtabletten
Information regarding the recall please see https://www.basg.gv.at/en/market-surveillance/official-announcements/detail/buronil-25-mg-filmtabletten-buronil-50-mg-filmtabletten",2025-03-31,2025-05-31,2025-05-15,2026-09-23T20:51:08.334732,
AT,Austria,BASG,Aprepitant Accord 80 mg Hartkapseln,APREPITANT,80 mg,Hartkapsel,5 Stück,5 Aluminiumblisterpackungen mit je einer 80-mg-Hartkapsel,A04AD12,"Accord Healthcare B.V., Winthontlaan 200, 3526 KV Utrecht, Niederlande","Accord Healthcare B.V., Winthontlaan 200, 3526 KV Utrecht, Niederlande",eingeschränkt verfügbar,Verzögerung bei der Herstellung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,2026-02-01,2026-10-31,2026-05-12,2026-09-23T20:51:08.334742,75817
AT,Austria,BASG,Aprepitant Accord 80 mg Hartkapseln,APREPITANT,80 mg,Hartkapsel,2 Stück,2-Tages-Therapie-Packung mit zwei 80-mg-Hartkapseln,A04AD12,"Accord Healthcare B.V., Winthontlaan 200, 3526 KV Utrecht, Niederlande","Accord Healthcare B.V., Winthontlaan 200, 3526 KV Utrecht, Niederlande",eingeschränkt verfügbar,Verzögerung bei der Herstellung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,2026-02-01,2026-10-31,2026-05-12,2026-09-23T20:51:08.334752,75817
AT,Austria,BASG,MOVIPREP Pulver zur Herstellung einer Lösung zum Einnehmen,"MACROGOL, NATRIUMSULFAT, WASSERFREIES, NATRIUMCHLORID, NATRIUM ASCORBAT, KALIUMCHLORID, ASCORBINSÄURE",,Pulver zur Herstellung einer Lösung zum Einnehmen,1 Stück,1 Packung aus Papier/Polyethylen niedriger Dichte/Aluminium/Polyethylen niedriger Dichte  enthält 112 g Pulver,A06AD65,"Norgine B.V., Antonio Vivaldistraat 150, 1083 HP Amsterdam, Niederlande","Norgine B.V., Antonio Vivaldistraat 150, 1083 HP Amsterdam, Niederlande",Nicht verfügbar,Sonstiger,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Geplant,,2026-08-07,2027-01-31,2026-09-04,2026-09-23T20:51:08.334762,83291
AT,Austria,BASG,Bupropion 1A Pharma 300 mg - Tabletten mit veränderter Wirkstofffreisetzung,BUPROPION HYDROCHLORID,300 mg,Tablette mit veränderter Wirkstofffreisetzung,10 Stück,"OPA/Alu/PVC-Alu-Blister,  Packungen zu 10 Tabletten mit veränderter Wirkstofffreisetzung",N06AX12,"1 A Pharma GmbH, Jakov-Lind-Straße 5/3.05, 1020 Wien, Österreich","1 A Pharma GmbH, Jakov-Lind-Straße 5/3.05, 1020 Wien, Österreich",Nicht verfügbar,Kapazitätsengpässe bei der Herstellung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,2025-05-19,,2026-09-10,2026-09-23T20:51:08.334771,82899
AT,Austria,BASG,Bupropion 1A Pharma 300 mg - Tabletten mit veränderter Wirkstofffreisetzung,BUPROPION HYDROCHLORID,300 mg,Tablette mit veränderter Wirkstofffreisetzung,30 Stück,"OPA/Alu/PVC-Alu-Blister,  Packungen zu 30 Tabletten mit veränderter Wirkstofffreisetzung",N06AX12,"1 A Pharma GmbH, Jakov-Lind-Straße 5/3.05, 1020 Wien, Österreich","1 A Pharma GmbH, Jakov-Lind-Straße 5/3.05, 1020 Wien, Österreich",resolved,Kapazitätsengpässe bei der Herstellung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,2025-05-19,,2026-09-10,2026-09-23T20:51:08.334779,82899
AT,Austria,BASG,"Zolmitriptan Sandoz 2,5 mg - Schmelztabletten",ZOLMITRIPTAN,"2,5 mg",Schmelztablette,6 Stück,6 Stück (Blister),N02CC03,"Sandoz GmbH, Biochemiestraße 10, 6250 Kundl, Österreich","Sandoz GmbH, Biochemiestraße 10, 6250 Kundl, Österreich",Nicht verfügbar,Verknappung des Wirkstoffes,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,2025-01-23,,2025-01-23,2026-09-23T20:51:08.334787,55727
AT,Austria,BASG,"Zolmitriptan Sandoz 2,5 mg - Schmelztabletten",ZOLMITRIPTAN,"2,5 mg",Schmelztablette,2 Stück,2 Stück (Blister),N02CC03,"Sandoz GmbH, Biochemiestraße 10, 6250 Kundl, Österreich","Sandoz GmbH, Biochemiestraße 10, 6250 Kundl, Österreich",Nicht verfügbar,Verknappung des Wirkstoffes,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,2024-08-21,,2025-01-23,2026-09-23T20:51:08.334796,55727
AT,Austria,BASG,Pentomer retard 400 mg - Filmtabletten,PENTOXIFYLLIN,400 mg,Retardtablette,50 Stück,50 Stück,C04AD03,"Teva B.V., Swensweg 5, 2031 GA Haarlem, Niederlande","Teva B.V., Swensweg 5, 2031 GA Haarlem, Niederlande",Nicht verfügbar,Verzögerung bei der Herstellung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,2025-12-09,,2026-02-20,2026-09-23T20:51:08.334804,24414
AT,Austria,BASG,Pentomer retard 400 mg - Filmtabletten,PENTOXIFYLLIN,400 mg,Retardtablette,20 Stück,20 Stück,C04AD03,"Teva B.V., Swensweg 5, 2031 GA Haarlem, Niederlande","Teva B.V., Swensweg 5, 2031 GA Haarlem, Niederlande",Nicht verfügbar,Verzögerung bei der Herstellung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,2026-02-13,,2026-02-20,2026-09-23T20:51:08.334812,24414
AT,Austria,BASG,Dabigatranetexilat 1A Pharma 110 mg - Hartkapseln,DABIGATRANETEXILATMESILAT,110 mg,Hartkapsel,10 Stück,Opa/Alu/Trocknungsmittel PE-Alu/PE Blisterpackung,B01AE07,"1 A Pharma GmbH, Jakov-Lind-Straße 5/3.05, 1020 Wien, Österreich","1 A Pharma GmbH, Jakov-Lind-Straße 5/3.05, 1020 Wien, Österreich",resolved,Erhöhter Mehrbedarf,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,2026-05-27,,2026-08-18,2026-09-23T20:51:08.334820,86991
AT,Austria,BASG,Dabigatranetexilat 1A Pharma 110 mg - Hartkapseln,DABIGATRANETEXILATMESILAT,110 mg,Hartkapsel,60 Stück,Opa/Alu/Trocknungsmittel PE-Alu/PE Blisterpackung,B01AE07,"1 A Pharma GmbH, Jakov-Lind-Straße 5/3.05, 1020 Wien, Österreich","1 A Pharma GmbH, Jakov-Lind-Straße 5/3.05, 1020 Wien, Österreich",Nicht verfügbar,Erhöhter Mehrbedarf,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,2026-07-13,,2026-08-18,2026-09-23T20:51:08.334828,86991
AT,Austria,BASG,Dabigatranetexilat 1A Pharma 110 mg - Hartkapseln,DABIGATRANETEXILATMESILAT,110 mg,Hartkapsel,30 Stück,Opa/Alu/Trocknungsmittel PE-Alu/PE Blisterpackung,B01AE07,"1 A Pharma GmbH, Jakov-Lind-Straße 5/3.05, 1020 Wien, Österreich","1 A Pharma GmbH, Jakov-Lind-Straße 5/3.05, 1020 Wien, Österreich",Nicht verfügbar,Erhöhter Mehrbedarf,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,2026-08-13,,2026-08-18,2026-09-23T20:51:08.334837,86991
AT,Austria,BASG,EpiPen 300 Mikrogramm Injektionslösung in einem FertigPen,EPINEPHRIN,300 µg,Injektionslösung,1 Stück,1 Autoinjektor,C01CA24,"Viatris Healthcare Limited, Damastown Road Damastown Industrial Park -, D15 XD71 Dublin 15, Irland","Viatris Healthcare Limited, Damastown Road Damastown Industrial Park -, D15 XD71 Dublin 15, Irland",eingeschränkt verfügbar,Erhöhter Mehrbedarf,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,2026-06-11,2026-10-30,2026-09-03,2026-09-23T20:51:08.334846,145262
AT,Austria,BASG,FerMed 100 mg/5 ml Injektions-/Infusionslösung,EISENSACCHAROSE,100 mg/5 ml,Injektions-/Infusionslösung,5 Stück,5 Ampullen zu 5 ml,,"MEDICE Arzneimittel Pütter GmbH & Co. KG, Kuhloweg 37, 58638 Iserlohn, Federal Republic of Germany","MEDICE Arzneimittel Pütter GmbH & Co. KG, Kuhloweg 37, 58638 Iserlohn, Federal Republic of Germany",eingeschränkt verfügbar,Erhöhter Mehrbedarf,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,2026-05-13,2026-09-30,2026-08-17,2026-09-23T20:51:08.334856,
AT,Austria,BASG,FerMed 100 mg/5 ml Injektions-/Infusionslösung,EISENSACCHAROSE,100 mg/5 ml,Injektions-/Infusionslösung,1 Stück,1 Ampulle zu 5 ml,,"MEDICE Arzneimittel Pütter GmbH & Co. KG, Kuhloweg 37, 58638 Iserlohn, Federal Republic of Germany","MEDICE Arzneimittel Pütter GmbH & Co. KG, Kuhloweg 37, 58638 Iserlohn, Federal Republic of Germany",eingeschränkt verfügbar,Erhöhter Mehrbedarf,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,2026-05-22,2026-09-30,2026-08-17,2026-09-23T20:51:08.334866,
AT,Austria,BASG,Loniten 5 mg Tabletten,MINOXIDIL,5 mg,Tablette,100 Stück,100 Stück,C02DC01,"Pfizer Corporation Austria Ges.m.b.H., Floridsdorfer Hauptstraße 1, 1210 Wien, Österreich","Pfizer Corporation Austria Ges.m.b.H., Floridsdorfer Hauptstraße 1, 1210 Wien, Österreich",Nicht verfügbar,Verzögerung bei der Herstellung,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,2026-07-27,,2026-08-24,2026-09-23T20:51:08.334874,32204
AT,Austria,BASG,Renitec 5 mg Tabletten,ENALAPRIL MALEAT,5 mg,Tablette,28 Stück,28 Stück (Alu-Blister),C09AA02,"Organon Healthcare GmbH, Pestalozzistraße 31, 80469 München, Federal Republic of Germany","Organon Healthcare GmbH, Pestalozzistraße 31, 80469 München, Federal Republic of Germany",Nicht verfügbar,Kapazitätsengpässe bei der Herstellung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,2026-08-26,2026-10-22,2026-09-11,2026-09-23T20:51:08.334884,23698
AT,Austria,BASG,Clarithromycin ratiopharm GmbH 250 mg Filmtabletten,CLARITHROMYCIN,,Filmtablette,14 Stück,14 Filmtabletten (PVC/PVdC/Al-Blister transparent),J01FA09,"Teva B.V., Swensweg 5, 2031 GA Haarlem, Niederlande","Teva B.V., Swensweg 5, 2031 GA Haarlem, Niederlande",Nicht verfügbar,Verzögerung bei der Herstellung,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,2024-07-01,2026-09-30,2026-08-31,2026-09-23T20:51:08.334894,32204
AT,Austria,BASG,Sildenafil 1A Pharma 25 mg - Tabletten,SILDENAFIL CITRAT,25 mg,Tablette,4 Stück,4 Stück (Blister),G04BE03,"1 A Pharma GmbH, Jakov-Lind-Straße 5/3.05, 1020 Wien, Österreich","1 A Pharma GmbH, Jakov-Lind-Straße 5/3.05, 1020 Wien, Österreich",Nicht verfügbar,Kapazitätsengpässe bei der Herstellung,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,2026-08-17,,2026-08-21,2026-09-23T20:51:08.334902,51063
AT,Austria,BASG,"Ivor 2500 IE Anti-Xa/0,2 ml Injektionslösung in Fertigspritzen",BEMIPARIN NATRIUM,"2500 IE Anti-Xa/0,2 ml",Injektionslösung in einer Fertigspritze,6 Stück,"6 x 0,2 ml  (Fertigspritzen)",B01AB12,"Gineladius S.L., Calle De Rufino Gonzalez 50, 28037 Madrid, Spanien","Gineladius S.L., Calle De Rufino Gonzalez 50, 28037 Madrid, Spanien",Nicht verfügbar,Vorübergehende Einstellung des Inverkehrbringens,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,2026-07-21,,2026-07-21,2026-09-23T20:51:08.334910,
AT,Austria,BASG,"Ivor 2500 IE Anti-Xa/0,2 ml Injektionslösung in Fertigspritzen",BEMIPARIN NATRIUM,"2500 IE Anti-Xa/0,2 ml",Injektionslösung in einer Fertigspritze,10 Stück,"10 x 0,2 ml  (Fertigspritzen) + Nadelschutz",B01AB12,"Gineladius S.L., Calle De Rufino Gonzalez 50, 28037 Madrid, Spanien","Gineladius S.L., Calle De Rufino Gonzalez 50, 28037 Madrid, Spanien",Nicht verfügbar,Vorübergehende Einstellung des Inverkehrbringens,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,2026-07-21,,2026-07-21,2026-09-23T20:51:08.334919,
AT,Austria,BASG,Clopidogrel Krka d.d. 75 mg Filmtabletten,CLOPIDOGREL,75 mg,Filmtablette,14 Stück,(OPA/AI/PVC AI),B01AC04,"KRKA d.d. Novo Mesto, Smarjeska Cesta 6, 8501 Novo Mesto, Slowenien","KRKA d.d. Novo Mesto, Smarjeska Cesta 6, 8501 Novo Mesto, Slowenien",resolved,Verzögerung bei der Herstellung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,2025-08-06,2025-11-30,2026-08-25,2026-09-23T20:51:08.334929,124559
AT,Austria,BASG,Clopidogrel Krka d.d. 75 mg Filmtabletten,CLOPIDOGREL,75 mg,Filmtablette,90 Stück,(OPA/AI/PVC AI),B01AC04,"KRKA d.d. Novo Mesto, Smarjeska Cesta 6, 8501 Novo Mesto, Slowenien","KRKA d.d. Novo Mesto, Smarjeska Cesta 6, 8501 Novo Mesto, Slowenien",Nicht verfügbar,Verzögerung bei der Herstellung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,2025-11-10,2026-09-30,2026-08-25,2026-09-23T20:51:08.334939,124559
AT,Austria,BASG,Clopidogrel Krka d.d. 75 mg Filmtabletten,CLOPIDOGREL,75 mg,Filmtablette,30 Stück,(OPA/AI/PVC AI),B01AC04,"KRKA d.d. Novo Mesto, Smarjeska Cesta 6, 8501 Novo Mesto, Slowenien","KRKA d.d. Novo Mesto, Smarjeska Cesta 6, 8501 Novo Mesto, Slowenien",resolved,Verzögerung bei der Herstellung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,2025-07-08,2025-11-30,2026-08-25,2026-09-23T20:51:08.334948,124559
AT,Austria,BASG,Levetiracetam Krka 1000 mg Filmtabletten,LEVETIRACETAM,1000 mg,Filmtablette,30 Stück,30 Stück Filmtabletten (PVC/PVDC-Aluminium Blister),N03AX14,"KRKA d.d. Novo Mesto, Smarjeska Cesta 6, 8501 Novo Mesto, Slowenien","KRKA d.d. Novo Mesto, Smarjeska Cesta 6, 8501 Novo Mesto, Slowenien",Nicht verfügbar,Verzögerung bei der Herstellung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,2026-08-26,2026-10-15,2026-08-26,2026-09-23T20:51:08.334958,58408
AT,Austria,BASG,"Carvedilol Alternova 6,25 mg - Tabletten",CARVEDILOL,"6,25 mg",Tablette,30 Stück,30 Tabletten in Alu/Alu Blisterpackungen,C07AG02,"KRKA d.d. Novo Mesto, Smarjeska Cesta 6, 8501 Novo Mesto, Slowenien","KRKA d.d. Novo Mesto, Smarjeska Cesta 6, 8501 Novo Mesto, Slowenien",Nicht verfügbar,Verzögerung bei der Herstellung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,2026-09-08,2026-10-31,2026-09-08,2026-09-23T20:51:08.334968,47864
AT,Austria,BASG,Mirtabene ratiopharm GmbH 45 mg Filmtabletten,MIRTAZAPIN,45 mg,Filmtablette,30 Stück,30 Tabletten in PVC/Al-Blisterpackung,N06AX11,"Teva B.V., Swensweg 5, 2031 GA Haarlem, Niederlande","Teva B.V., Swensweg 5, 2031 GA Haarlem, Niederlande",Nicht verfügbar,Verzögerung bei der Auslieferung,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,2026-07-07,,2026-07-10,2026-09-23T20:51:08.334978,43370
AT,Austria,BASG,Isorel A (Abietis) - Injektionslösung,VISCI ALBI HERBA (AUSZUG),,Injektionslösung,10 Stück,"Serienpackung I:  2x Stärke 1, 2x Stärke 6, 2x Stärke 12, 2 x Stärke 24, 2 x Stärke 36",V03AX,"LUKAS Heil-Betriebsstätte GmbH, Maglern 60, 9602 Arnoldstein, Österreich","LUKAS Heil-Betriebsstätte GmbH, Maglern 60, 9602 Arnoldstein, Österreich",Nicht verfügbar,Wechsel des Zulassungsinhabers,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Geplant,,2026-08-25,,2026-08-25,2026-09-23T20:51:08.334986,
AT,Austria,BASG,Isorel A (Abietis) - Injektionslösung,VISCI ALBI HERBA (AUSZUG),,Injektionslösung,10 Stück,"Serienpackung II: 3 x Stärke 1, 3 x Stärke 6, 4 x Stärke 12",V03AX,"LUKAS Heil-Betriebsstätte GmbH, Maglern 60, 9602 Arnoldstein, Österreich","LUKAS Heil-Betriebsstätte GmbH, Maglern 60, 9602 Arnoldstein, Österreich",Nicht verfügbar,Wechsel des Zulassungsinhabers,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Geplant,,2026-08-25,,2026-08-25,2026-09-23T20:51:08.334994,
AT,Austria,BASG,Isorel A (Abietis) - Injektionslösung,VISCI ALBI HERBA (AUSZUG),,Injektionslösung,10 Stück,"Serienpackung III: 3 x Stärke 24, 3 x Stärke 36, 4x Stärke 60",V03AX,"LUKAS Heil-Betriebsstätte GmbH, Maglern 60, 9602 Arnoldstein, Österreich","LUKAS Heil-Betriebsstätte GmbH, Maglern 60, 9602 Arnoldstein, Österreich",Nicht verfügbar,Wechsel des Zulassungsinhabers,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Geplant,,2026-08-25,,2026-08-25,2026-09-23T20:51:08.335002,
AT,Austria,BASG,Isorel A (Abietis) - Injektionslösung,VISCI ALBI HERBA (AUSZUG),,Injektionslösung,10 Stück,10 x 1 ml Stärke 1,V03AX,"LUKAS Heil-Betriebsstätte GmbH, Maglern 60, 9602 Arnoldstein, Österreich","LUKAS Heil-Betriebsstätte GmbH, Maglern 60, 9602 Arnoldstein, Österreich",Nicht verfügbar,Wechsel des Zulassungsinhabers,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Geplant,,2026-08-25,,2026-08-25,2026-09-23T20:51:08.335010,
AT,Austria,BASG,Isorel A (Abietis) - Injektionslösung,VISCI ALBI HERBA (AUSZUG),,Injektionslösung,50 Stück,50 x 1 ml Stärke 60,V03AX,"LUKAS Heil-Betriebsstätte GmbH, Maglern 60, 9602 Arnoldstein, Österreich","LUKAS Heil-Betriebsstätte GmbH, Maglern 60, 9602 Arnoldstein, Österreich",Nicht verfügbar,Wechsel des Zulassungsinhabers,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Geplant,,2026-08-25,,2026-08-25,2026-09-23T20:51:08.335019,
AT,Austria,BASG,Isorel A (Abietis) - Injektionslösung,VISCI ALBI HERBA (AUSZUG),,Injektionslösung,10 Stück,10 x 1 ml Stärke 24,V03AX,"LUKAS Heil-Betriebsstätte GmbH, Maglern 60, 9602 Arnoldstein, Österreich","LUKAS Heil-Betriebsstätte GmbH, Maglern 60, 9602 Arnoldstein, Österreich",Nicht verfügbar,Wechsel des Zulassungsinhabers,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Geplant,,2026-08-25,,2026-08-25,2026-09-23T20:51:08.335027,
AT,Austria,BASG,Isorel A (Abietis) - Injektionslösung,VISCI ALBI HERBA (AUSZUG),,Injektionslösung,10 Stück,10 x 1 ml Stärke 36,V03AX,"LUKAS Heil-Betriebsstätte GmbH, Maglern 60, 9602 Arnoldstein, Österreich","LUKAS Heil-Betriebsstätte GmbH, Maglern 60, 9602 Arnoldstein, Österreich",Nicht verfügbar,Wechsel des Zulassungsinhabers,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Geplant,,2026-08-25,,2026-08-25,2026-09-23T20:51:08.335035,
AT,Austria,BASG,Isorel A (Abietis) - Injektionslösung,VISCI ALBI HERBA (AUSZUG),,Injektionslösung,10 Stück,10 x 1 ml Stärke 6,V03AX,"LUKAS Heil-Betriebsstätte GmbH, Maglern 60, 9602 Arnoldstein, Österreich","LUKAS Heil-Betriebsstätte GmbH, Maglern 60, 9602 Arnoldstein, Österreich",Nicht verfügbar,Wechsel des Zulassungsinhabers,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Geplant,,2026-08-25,,2026-08-25,2026-09-23T20:51:08.335043,
AT,Austria,BASG,Isorel A (Abietis) - Injektionslösung,VISCI ALBI HERBA (AUSZUG),,Injektionslösung,10 Stück,10 x 1 ml Stärke 60,V03AX,"LUKAS Heil-Betriebsstätte GmbH, Maglern 60, 9602 Arnoldstein, Österreich","LUKAS Heil-Betriebsstätte GmbH, Maglern 60, 9602 Arnoldstein, Österreich",Nicht verfügbar,Wechsel des Zulassungsinhabers,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Geplant,,2026-08-25,,2026-08-25,2026-09-23T20:51:08.335051,
AT,Austria,BASG,Isorel A (Abietis) - Injektionslösung,VISCI ALBI HERBA (AUSZUG),,Injektionslösung,10 Stück,10 x 1 ml Stärke 12,V03AX,"LUKAS Heil-Betriebsstätte GmbH, Maglern 60, 9602 Arnoldstein, Österreich","LUKAS Heil-Betriebsstätte GmbH, Maglern 60, 9602 Arnoldstein, Österreich",Nicht verfügbar,Wechsel des Zulassungsinhabers,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Geplant,,2026-08-25,,2026-08-25,2026-09-23T20:51:08.335059,
AT,Austria,BASG,Doxybene 100 mg - lösbare Tabletten,DOXYCYCLIN,100 mg,Tablette zur Herstellung einer Lösung zum Einnehmen,10 Stück,10 Stück in Alu/PVC-Folie-Blister,J01AA02,"Teva B.V., Swensweg 5, 2031 GA Haarlem, Niederlande","Teva B.V., Swensweg 5, 2031 GA Haarlem, Niederlande",eingeschränkt verfügbar,Verzögerung bei der Herstellung,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,2025-12-15,,2026-01-07,2026-09-23T20:51:08.335067,68438
AT,Austria,BASG,"Allergodil 0,5 mg/ml Augentropfen",AZELASTIN HYDROCHLORID,"0,5 mg/ml","Augentropfen, Lösung",6 ml,6 ml in undurchsichtiger HDPE-Flasche (Fassungsvermögen 10ml) mit LDPE-Tropfer mit weißer HDPE-Schraubkappe,S01GX07,"Cooper Consumer Health Germany GmbH, Gottlieb-Daimler-Straße 2, 68165 Mannheim, Federal Republic of Germany","Cooper Consumer Health Germany GmbH, Gottlieb-Daimler-Straße 2, 68165 Mannheim, Federal Republic of Germany",Nicht verfügbar,Verzögerung bei der Herstellung,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,2026-06-30,2027-01-30,2026-08-31,2026-09-23T20:51:08.335078,59048
