country_code,country_name,source,medicine_name,active_substance,strength,package_size,product_no,shortage_start,estimated_end,expected_period,status,reason,detail_url,published_date,scraped_at,atc_code,prk
DK,Denmark,LMST,"Atomoxetine ""Accord"" 25 mg kapsler, hårde ",Atomoxetin ATC-kode: N06BA09 Forventet periode: Midt juni 2024 - ukendt Årsag: Kvalitetsproblemer Virksomhed: Accord Healthcare B,,,,2024-07-15,,Midt juni 2024 - ukendt,shortage,Kvalitetsproblemer,https://laegemiddelstyrelsen.dk/da/godkendelse/kontrol-og-inspektion/mangel-paa-medicin/meddelelser-om-forsyning-af-medicin/human-2024/atomoxetine-accord-25-mg-forsyningsvanskelighed/,2024-07-15T14:54:00Z,2026-09-23T20:54:00.192542,N06BA09,76724
DK,Denmark,LMST,"Naproxen-E ""Mylan"" 500 mg enterotabletter",Naproxen ATC-kode: M01AE02 Forventet periode: Start februar 2024 - ukendt Årsag: Produktionsproblemer Virksomhed: Viatris ApS Spørgsmål om aktuel status skal stilles til virksomheden,,,,2024-07-08,,Start februar 2024 - ukendt,shortage,Produktionsproblemer,https://laegemiddelstyrelsen.dk/da/godkendelse/kontrol-og-inspektion/mangel-paa-medicin/meddelelser-om-forsyning-af-medicin/human-2024/naproxen-e-mylan-500-mg-forsyningsvanskelighed/,2024-07-08T13:47:00Z,2026-09-23T20:54:00.192543,M01AE02,32441
DK,Denmark,LMST,"Naproxen-E ""Mylan"" 250 mg enterotabletter",Naproxen ATC-kode: M01AE02 Forventet periode: Start februar 2024 - ukendt Årsag: Produktionsproblemer Virksomhed: Viatris ApS Spørgsmål om aktuel status skal stilles til virksomheden,,,,2024-07-08,,Start februar 2024 - ukendt,shortage,Produktionsproblemer,https://laegemiddelstyrelsen.dk/da/godkendelse/kontrol-og-inspektion/mangel-paa-medicin/meddelelser-om-forsyning-af-medicin/human-2024/naproxen-e-mylan-250-mg-forsyningsvanskelighed/,2024-07-08T13:24:00Z,2026-09-23T20:54:00.192544,M01AE02,32433
DK,Denmark,LMST,"Atomoxetine ""Sandoz"" 25 mg kapsler, hårde ",Atomoxetin ATC-kode: N06BA09 Forventet periode: Slut maj 2024 - ukendt Årsag: Kvalitetsproblemer Virksomhed: Sandoz A/S Spørgsmål om aktuel status skal stilles til virksomheden,,,,2024-06-28,,Slut maj 2024 - ukendt,shortage,Kvalitetsproblemer,https://laegemiddelstyrelsen.dk/da/godkendelse/kontrol-og-inspektion/mangel-paa-medicin/meddelelser-om-forsyning-af-medicin/human-2024/atomoxetine-sandoz-25-mg-forsyningsvanskelighed/,2024-06-28T12:59:00Z,2026-09-23T20:54:00.192545,N06BA09,76724
DK,Denmark,LMST,Lilinorm 10 mg+5 mg filmovertrukne tabletter ,Hydrocortison ATC-kode: H02AB09 Forventet periode: Slut maj 2024 - ukendt Årsag: Kvalitetsproblemer Virksomhed: Macure Pharma ApS Spørgsmål om aktuel status skal stilles til virksomheden,,,,2024-06-13,,Slut maj 2024 - ukendt,shortage,Kvalitetsproblemer,https://laegemiddelstyrelsen.dk/da/godkendelse/kontrol-og-inspektion/mangel-paa-medicin/meddelelser-om-forsyning-af-medicin/human-2024/lilinorm-10-mg5-mg-forsyningsvanskelighed/,2024-06-13T12:20:00Z,2026-09-23T20:54:00.192546,H02AB09,
DK,Denmark,LMST,Lilinorm 5 mg filmovertrukne tabletter ,Hydrocortison ATC-kode: H02AB09 Forventet periode: Slut maj 2024 - ukendt Årsag: Kvalitetsproblemer Virksomhed: Macure Pharma ApS Spørgsmål om aktuel status skal stilles til virksomheden,,,,2024-06-13,,Slut maj 2024 - ukendt,shortage,Kvalitetsproblemer,https://laegemiddelstyrelsen.dk/da/godkendelse/kontrol-og-inspektion/mangel-paa-medicin/meddelelser-om-forsyning-af-medicin/human-2024/lilinorm-5-mg-forsyningsvanskelighed/,2024-06-13T12:13:00Z,2026-09-23T20:54:00.192547,H02AB09,
DK,Denmark,LMST,"Tetracyclin ""Actavis"" 500 mg filmovertrukne tabletter ",Tetracyclin ATC-kode: J01AA07 Forventet periode: Midt maj 2024 - ukendt Årsag: Kvalitetsproblemer Virksomhed: Teva Denmark A/S Spørgsmål om aktuel status skal stilles til virksomheden,,,,2024-06-04,,Midt maj 2024 - ukendt,shortage,Kvalitetsproblemer,https://laegemiddelstyrelsen.dk/da/godkendelse/kontrol-og-inspektion/mangel-paa-medicin/meddelelser-om-forsyning-af-medicin/human-2024/tetracyclin-actavis-500-mg-forsyningsvanskelighed/,2024-06-04T14:42:00Z,2026-09-23T20:54:00.192549,J01AA07,33219
DK,Denmark,LMST,"Caverject Dual 20 mikrogram pulver og solvens til injektionsvæske, opløsning (Orifarm)",Alprostadil ATC-kode: G04BE01 Forventet periode: Start april 2024 - ukendt Årsag: Leveringsvanskeligheder Virksomhed: Orifarm A/S Yderligere information: Det er muligt at søge om udleveringstilladelse Spørgsmål om aktuel status skal stilles til virksomheden,,,,2024-05-24,,Start april 2024 - ukendt,shortage,Leveringsvanskeligheder,https://laegemiddelstyrelsen.dk/da/godkendelse/kontrol-og-inspektion/mangel-paa-medicin/meddelelser-om-forsyning-af-medicin/human-2024/caverject-dual-20-mikrogram-orifarm-forsyningsvanskelighed/,2024-05-24T13:38:00Z,2026-09-23T20:54:00.192550,G04BE01,143561
DK,Denmark,LMST,"Caverject Dual 20 mikrogram pulver og solvens til injektionsvæske, opløsning (2care4)",Alprostadil ATC-kode: G04BE01 Forventet periode: Start marts 2024 - ukendt Årsag: Leveringsvanskeligheder Virksomhed: 2care4 ApS Yderligere information: Det er muligt at søge om udleveringstilladelse Spørgsmål om aktuel status skal stilles til virksomheden,,,,2024-05-24,,Start marts 2024 - ukendt,shortage,Leveringsvanskeligheder,https://laegemiddelstyrelsen.dk/da/godkendelse/kontrol-og-inspektion/mangel-paa-medicin/meddelelser-om-forsyning-af-medicin/human-2024/caverject-dual-20-mikrogram-2care4-forsyningsvanskelighed/,2024-05-24T09:06:00Z,2026-09-23T20:54:00.192551,G04BE01,143561
DK,Denmark,LMST,Neo-mercazole 5 mg overtrukne tabletter,Carbimazol ATC-kode: H03BB01 Forventet periode: Start juni 2024 - ukendt Årsag: Kommercielle årsager Virksomhed: Amdipharm Limited Spørgsmål om aktuel status skal stilles til virksomheden,,,,2024-05-23,,Start juni 2024 - ukendt,shortage,Kommercielle årsager,https://laegemiddelstyrelsen.dk/da/godkendelse/kontrol-og-inspektion/mangel-paa-medicin/meddelelser-om-forsyning-af-medicin/human-2024/neo-mercazole-forsyningsvanskelighed/,2024-05-23T09:07:00Z,2026-09-23T20:54:00.192552,H03BB01,42358
DK,Denmark,LMST,"Caninsulin Vet. 40 IE/ml injektionsvæske, suspension (10 x 2,7 ml)","Insulin, porcint ATC-kode: QA10AC03 Forventet periode: Juni 2025 - ukendt Årsag : Kommercielle årsager Virksomhed : MSD Animal Health A/S Yderligere information: Permanent markedsophør Spørgsmål om aktuel status skal stilles til virksomheden",,,,2024-04-22,,Juni 2025 - ukendt,shortage,Kommercielle årsager,"https://laegemiddelstyrelsen.dk/da/godkendelse/kontrol-og-inspektion/mangel-paa-medicin/meddelelser-om-forsyning-af-medicin/veterinaer-2024/caninsulin-vet-10-x-2,7-ml-forsyningsvanskelighed/",2024-04-22T10:56:00Z,2026-09-23T20:54:00.192554,QA10AC03,
DK,Denmark,LMST,"Caverject Dual 10 mikrogram pulver og solvens til injektionsvæske, opløsning (Orifarm)",Alprostadil ATC-kode: G04BE01 Forventet periode: Midt januar 2024 - ukendt Årsag: Leveringsvanskeligheder Virksomhed: Orifarm A/S Yderligere information: Det er muligt at søge om udleveringstilladelse Spørgsmål om aktuel status skal stilles til virksomheden,,,,2024-03-22,,Midt januar 2024 - ukendt,shortage,Leveringsvanskeligheder,https://laegemiddelstyrelsen.dk/da/godkendelse/kontrol-og-inspektion/mangel-paa-medicin/meddelelser-om-forsyning-af-medicin/human-2024/caverject-dual-10-mikrogram-orifarm-forsyningsvanskelighed/,2024-03-22T13:43:00Z,2026-09-23T20:54:00.192555,G04BE01,143561
DK,Denmark,LMST,"Becoplex Vet. injektionsvæske, opløsning","Nicotinamid, Pyridoxinhydrochlorid, Riboflavin, Thiaminhydrochlorid, Cyanocobalamin, Dexpanthenol ATC-kode: QA11EA Forventet periode: Start oktober 2023 – ukendt Årsag: Kommercielle årsager Virksomhed: Boehringer Ingelheim Animal Health Nordics A/S",,,,2024-01-05,,Start oktober 2023 – ukendt,shortage,Kommercielle årsager,https://laegemiddelstyrelsen.dk/da/godkendelse/kontrol-og-inspektion/mangel-paa-medicin/meddelelser-om-forsyning-af-medicin/veterinaer-2023/becoplex-vet-forsyningsvanskelighed/,2024-01-05T12:02:00Z,2026-09-23T20:54:00.192556,,
DK,Denmark,LMST,"Nutryelt koncentrat til infusionsvæske, opløsning ",elektrolytter i komb,,,,2023-12-22,,Midt december 2023 - ukendt,shortage,Kvalitetsproblemer,https://laegemiddelstyrelsen.dk/da/godkendelse/kontrol-og-inspektion/mangel-paa-medicin/meddelelser-om-forsyning-af-medicin/human-2023/nutryelt-forsyningsvanskelighed/,2023-12-22T11:50:00Z,2026-09-23T20:54:00.192557,,
DK,Denmark,LMST,Pancillin 500.000 IE filmovertrukne tabletter (2care4),Phenoxymethylpenicillin ATC-kode : J01CE02 Forventet periode: Start november 2023 - ukendt Årsag: Leveringsvanskeligheder Virksomhed: 2care4 ApS Spørgsmål om aktuel status skal stilles til virksomheden,,,,2023-12-11,,Start november 2023 - ukendt,shortage,Leveringsvanskeligheder,https://laegemiddelstyrelsen.dk/da/godkendelse/kontrol-og-inspektion/mangel-paa-medicin/meddelelser-om-forsyning-af-medicin/human-2023/pancillin-500000-ie-2care4-forsyningsvanskelighed/,2023-12-11T09:39:00Z,2026-09-23T20:54:00.192559,J01CE02,47430
DK,Denmark,LMST,"Zofran 0,8 mg/ml oral opløsning (Paranova)",Ondansetron ATC-kode: A04AA01 Forventet periode: Start november 2021 – ukendt Årsag: Leveringsvanskeligheder Virksomhed: Paranova Danmark A/S Yderligere information: Det er muligt at søge om udleveringstilladelse Spørgsmål om aktuel status skal stilles til virksomheden,,,,2023-12-06,,Start november 2021 – ukendt,shortage,Leveringsvanskeligheder,"https://laegemiddelstyrelsen.dk/da/godkendelse/kontrol-og-inspektion/mangel-paa-medicin/meddelelser-om-forsyning-af-medicin/veterinaer/zofran-0,8-mgml-fra-paranova-forsyningsvanskelighed/",2023-12-06T15:05:00Z,2026-09-23T20:54:00.192560,A04AA01,46310
DK,Denmark,LMST,Pancillin 500.000 IE filmovertrukne tabletter (Sandoz),Phenoxymethylpenicillin ATC-kode: J01CE02 Forventet periode : Midt oktober 2023 - ukendt Årsag: Leveringsvanskeligheder Virksomhed: Sandoz A/S Spørgsmål om aktuel status skal stilles til virksomheden,,,,2023-12-04,,Midt oktober 2023 - ukendt,shortage,Leveringsvanskeligheder,https://laegemiddelstyrelsen.dk/da/godkendelse/kontrol-og-inspektion/mangel-paa-medicin/meddelelser-om-forsyning-af-medicin/human-2023/pancillin-500000-sandoz-forsyningsvanskelighed/,2023-12-04T12:36:00Z,2026-09-23T20:54:00.192561,J01CE02,47430
DK,Denmark,LMST,"Testosteron ""Paranova"" 40 mg kapsler, bløde",Testosteron ATC-kode: G03BA03 Forventet periode: Start september 2022 - ukendt Årsag: Leveringsvanskeligheder Virksomhed: Paranova Danmark A/S Yderligere information: Det er muligt at søge om udleveringstilladelse Spørgsmål om aktuel status skal stilles til virksomheden,,,,2023-11-10,,Start september 2022 - ukendt,shortage,Leveringsvanskeligheder,https://laegemiddelstyrelsen.dk/da/godkendelse/kontrol-og-inspektion/mangel-paa-medicin/meddelelser-om-forsyning-af-medicin/human/forsyningsvanskeligheder-for-testosteron-paranova/,2023-11-10T11:22:00Z,2026-09-23T20:54:00.192562,G03BA03,
DK,Denmark,LMST,"Andriol 40 mg kapsler, bløde",Testosteron ATC-kode: G03BA03 Forventet periode: Midt august 2022 - ukendt Årsag: Leveringsvanskeligheder Virksomhed: Orifarm A/S Yderligere information: Det er muligt at søge om udleveringstilladelse Spørgsmål om aktuel status skal stilles til virksomheden,,,,2023-11-10,,Midt august 2022 - ukendt,shortage,Leveringsvanskeligheder,https://laegemiddelstyrelsen.dk/da/godkendelse/kontrol-og-inspektion/mangel-paa-medicin/meddelelser-om-forsyning-af-medicin/human/forsyningsvanskeligheder-for-andriol-/,2023-11-10T11:20:00Z,2026-09-23T20:54:00.192564,G03BA03,
DK,Denmark,LMST,Muse 1000 mikrogram uretralstift,Alprostadil ATC-kode: G04BE01 Forventet periode: Slut februar 2023 - ukendt Årsag: Kommercielle årsager Virksomhed: Viatris ApS Spørgsmål om aktuel status skal stilles til virksomheden,,,,2023-11-01,,Slut februar 2023 - ukendt,shortage,Kommercielle årsager,https://laegemiddelstyrelsen.dk/da/godkendelse/kontrol-og-inspektion/mangel-paa-medicin/meddelelser-om-forsyning-af-medicin/human-2023/muse-1000-mikg-uretralstift-forsyningsvanskelighed/,2023-11-01T14:10:00Z,2026-09-23T20:54:00.192565,G04BE01,143561
DK,Denmark,LMST,Muse 500 mikrogram uretralstift,Alprostadil ATC-kode: G04BE01 Forventet periode: Slut januar 2023 - ukendt Årsag: Kommercielle årsager Virksomhed: Viatris ApS Spørgsmål om aktuel status skal stilles til virksomheden,,,,2023-11-01,,Slut januar 2023 - ukendt,shortage,Kommercielle årsager,https://laegemiddelstyrelsen.dk/da/godkendelse/kontrol-og-inspektion/mangel-paa-medicin/meddelelser-om-forsyning-af-medicin/human-2023/muse-500-mikg-uretralstift-forsyningsvanskelighed/,2023-11-01T13:57:00Z,2026-09-23T20:54:00.192566,G04BE01,143561
DK,Denmark,LMST,"Animedazon Spray 3,21 g kutanspray, suspension ",Chlortetracyclin ATC-kode: QD06AA02 Forventet periode: Start august 2023 - ukendt Årsag: Forsinkelser hos fremstiller Virksomhed: ScanVet Animal Health A/S Spørgsmål om aktuel status skal stilles til virksomheden,,,,2023-09-06,,Start august 2023 - ukendt,shortage,Forsinkelser hos fremstiller,https://laegemiddelstyrelsen.dk/da/godkendelse/kontrol-og-inspektion/mangel-paa-medicin/meddelelser-om-forsyning-af-medicin/veterinaer-2023/animedazon-spray-forsyningsvanskeligheder/,2023-09-06T08:00:00Z,2026-09-23T20:54:00.192568,QD06AA02,
DK,Denmark,LMST,Ercoril 15 mg overtrukne tabletter,Propanthelinbromid ATC-kode: A03AB05 Forventet periode: Oktober 2020 - ukendt Årsag: Leveringsvanskeligheder Virksomhed: Viatris ApS Yderligere information: Permanent markedsophør Det er muligt at søge om udleveringstilladelse Spørgsmål om aktuel status skal stilles til virksomheden,,,,2023-08-07,,Oktober 2020 - ukendt,shortage,Leveringsvanskeligheder,https://laegemiddelstyrelsen.dk/da/godkendelse/kontrol-og-inspektion/mangel-paa-medicin/meddelelser-om-forsyning-af-medicin/veterinaer/ercoril-15-mg-forsyningsvanskelighed/,2023-08-07T12:05:00Z,2026-09-23T20:54:00.192569,A03AB05,
DK,Denmark,LMST,"Dimazon Vet. 50 mg/ml injektionsvæske, opløsning ",,,,,2023-07-18,,Start juli 2023 – ukendt ,shortage,Kommercielle årsager,https://laegemiddelstyrelsen.dk/da/godkendelse/kontrol-og-inspektion/mangel-paa-medicin/meddelelser-om-forsyning-af-medicin/veterinaer-2023/dimazon-vet-forsyningsvanskelighed/,2023-07-18T09:37:00Z,2026-09-23T20:54:00.192571,,
DK,Denmark,LMST,Sodium Iodide (131 I) Injection GE Healthcare Limi injektionsvæske,Iod(131-I)-Natriumiodid ATC-kode: V09FX03 Forventet periode: Start juli 2023 - ukendt Årsag: Kommercielle årsager Virksomhed: GE Healthcare A/S Yderligere information: Permanent markedsophør,,,,2023-07-14,,Start juli 2023 - ukendt,shortage,Kommercielle årsager,https://laegemiddelstyrelsen.dk/da/godkendelse/kontrol-og-inspektion/mangel-paa-medicin/meddelelser-om-forsyning-af-medicin/human-2023/sodium-iodide-131-i-injection-ge-healthcare-limi-injektionsvaeske-forsyningsvanskelighed/,2023-07-14T11:05:00Z,2026-09-23T20:54:00.192572,V09FX03,59552
DK,Denmark,LMST,Motilium 10 mg filmovertrukne tabletter,"Domperidon ATC-kode: A03FA03 Forventet periode: Slut juni 2022 - ukendt Årsag: Kommercielle årsager Virksomhed: Janssen-Cilag A/S Yderligere information: Permanent markedsophør, Det er muligt at søge om udleveringstilladelse Spørgsmål om aktuel status skal stilles til virksomheden",,,,2023-04-28,,Slut juni 2022 - ukendt,shortage,Kommercielle årsager,https://laegemiddelstyrelsen.dk/da/godkendelse/kontrol-og-inspektion/mangel-paa-medicin/meddelelser-om-forsyning-af-medicin/human-2023/motilium-10-mg-filmovertrukne-tabletter-forsyningsvanskelighed/,2023-04-28T08:05:00Z,2026-09-23T20:54:00.192574,A03FA03,6297
DK,Denmark,LMST,"Bydureon 2 mg pulver og solvens til depotinjektionsvæske, suspension i fyldt pen (AstraZeneca)",Exenatid ATC-kode: A10BJ01 Forventet periode: Slut december 2022 - ukendt Årsag: Kommercielle årsager Virksomhed: AstraZeneca A/S Yderligere information: Permanent markedsophør,,,,2023-03-23,,Slut december 2022 - ukendt,shortage,Kommercielle årsager,https://laegemiddelstyrelsen.dk/da/godkendelse/kontrol-og-inspektion/mangel-paa-medicin/meddelelser-om-forsyning-af-medicin/human-2023/forsyningsvanskeligheder-for-bydureon-fra-astrazeneca/,2023-03-23T13:48:00Z,2026-09-23T20:54:00.192575,A10BJ01,125636
DK,Denmark,LMST,"Bydureon 2 mg pulver og solvens til depotinjektionsvæske, suspension i fyldt pen (Orifarm)",Exenatid ATC-kode: A10BJ01 Forventet periode: Slut november 2022 - ukendt Årsag: Leveringsvanskeligheder Virksomhed: Orifarm A/S Yderligere information: Det er muligt at søge om udleveringstilladelse Spørgsmål om aktuel status skal stilles til virksomheden,,,,2023-03-23,,Slut november 2022 - ukendt,shortage,Leveringsvanskeligheder,https://laegemiddelstyrelsen.dk/da/godkendelse/kontrol-og-inspektion/mangel-paa-medicin/meddelelser-om-forsyning-af-medicin/human-2023/forsyningsvanskeligheder-for-bydureon-fra-orifarm/,2023-03-23T13:48:00Z,2026-09-23T20:54:00.192576,A10BJ01,125636
DK,Denmark,LMST,"Lederspan 20 mg/ml injektionsvæske, suspension",,,,,2021-10-01,,Start juli 2021 – ukendt dato,shortage,Leveringsvanskeligheder,https://laegemiddelstyrelsen.dk/da/godkendelse/kontrol-og-inspektion/mangel-paa-medicin/meddelelser-om-forsyning-af-medicin/veterinaer/forsyningsvanskeligheder-for-lederspan/,2021-10-01T14:55:00Z,2026-09-23T20:54:00.192578,,
DK,Denmark,LMST,,firocoxib ATC-kode: QM01AH90 Forventet periode: Slut december 2021 – midt marts 2022 Årsag: Produktionsproblemer Virksomhed: Boehringer Ingelheim Danmark A/S Evt,,,,2021-09-14,,,shortage,,https://laegemiddelstyrelsen.dk/da/godkendelse/kontrol-og-inspektion/mangel-paa-medicin/meddelelser-om-forsyning-af-medicin/veterinaer/forsyningsvanskeligheder-for-previcox/,2021-09-14T12:53:00Z,2026-09-23T20:54:00.192579,QM01AH90,
DK,Denmark,LMST,,Amoxicillin ATC-kode: QJ01CA04 Forventet periode: Midt juni 2020 - efteråret 2022 Årsag: Leverandør problemer Virksomhed: Boehringer Ingelheim Evt,,,,2021-06-28,,,shortage,,https://laegemiddelstyrelsen.dk/da/godkendelse/kontrol-og-inspektion/mangel-paa-medicin/meddelelser-om-forsyning-af-medicin/veterinaer/forsyningsvanskeligheder-for-curamox-vet/,2021-06-28T10:12:00Z,2026-09-23T20:54:00.192580,QJ01CA04,
DK,Denmark,LMST,"Paracetamol ”Scanpharm” 1000 mg, suppositorier",,,,,2021-03-23,,Oktober 2020 - ukendt,shortage,Forsinkelser hos fremstiller,https://laegemiddelstyrelsen.dk/da/godkendelse/kontrol-og-inspektion/mangel-paa-medicin/meddelelser-om-forsyning-af-medicin/veterinaer/forsyningsvanskeligheder-for-paracetamol-scanpharm/,2021-03-23T09:56:00Z,2026-09-23T20:54:00.192581,,
DK,Denmark,LMST,"Stesolid Emulsion 5 mg/ml injektionsvæske, emulsion",Diazepam ATC-kode: N05BA01 Forventet periode: Start oktober 2020 - ukendt Årsag: Leveringsvanskeligheder Virksomhed: Teva Denmark A/S Yderligere information: Det er muligt at søge om udleveringstilladelse Spørgsmål om aktuel status skal stilles til virksomheden Gå til Lægemiddelstyrelsens Meddelelser om forsyning af medicin Lægemiddelstyrelsen Axel Heides Gade 1 2300 København S Email: dkma@dkma,,,,2020-09-24,,Start oktober 2020 - ukendt ,shortage,Leveringsvanskeligheder,https://laegemiddelstyrelsen.dk/da/godkendelse/kontrol-og-inspektion/mangel-paa-medicin/meddelelser-om-forsyning-af-medicin/human-arkiv/forsyningsvanskeligheder-for-stesolid-emulsion/,2020-09-24T08:59:00Z,2026-09-23T20:54:00.192583,N05BA01,590
DK,Denmark,LMST,"Sulfasalazin ""Hexal"" 500 mg enterotabletter",Sulfasalazin ATC-kode: A07EC01 Forventet periode: Fra start september 2026 Årsag: Kommercielle årsager Virksomhed: Sandoz A/S Yderligere information: Permanent markedsophør Spørgsmål om aktuel status skal stilles til virksomheden,,,,,,Fra start september 2026,shortage,Kommercielle årsager,https://laegemiddelstyrelsen.dk/da/godkendelse/kontrol-og-inspektion/mangel-paa-medicin/meddelelser-om-forsyning-af-medicin/human-2026/sulfasalazin-hexal-forsyningsvanskelighed/,,2026-09-23T20:54:00.192584,A07EC01,7137
