country_code,country_name,source,medicine_name,active_substance,strength,package_size,product_no,atc_code,shortage_start,estimated_end,status,marketing_auth_holder,notes,scraped_at,prk
FI,Finland,FIMEA,Fluoxetine Vitabalans 20 mg,,,100,502851,N06AB03,2023-09-16,2026-11-30,shortage,Vitabalans Oy,"Lisätietoja antaa: Vitabalans Oy, Jari Kovalainen, +358500476321, jari.kovalainen@vitabalans.fi",2026-09-21T13:18:24.549948,
FI,Finland,FIMEA,Novastan 100 mg/ml,,,2.5 ml,476345,B01AE03,2026-09-15,2026-10-30,shortage,Ethypharm,"Lisätietoja antaa: FrostPharma AB, info@frostpharma.com",2026-09-21T13:18:24.549985,100838
FI,Finland,FIMEA,Agomelatine Stada 25 mg,,,84,486452,N06AX22,2026-06-05,2026-09-30,shortage,STADA Arzneimittel AG,"Lisätietoja antaa: STADA Nordic ApS, Finnish branch, Hanna Kallio, +358405570209, hanna.kallio@stada.fi",2026-09-21T13:18:24.550021,90824
FI,Finland,FIMEA,Fexofenadine ratiopharm 120 mg,,,100,532090,R06AX26,2026-03-26,2026-10-30,shortage,Teva B.V.,"Lisätietoja antaa: Teva Finland Oy, Teva Finland Oy, +358 20 180 5900, infofinland@tevapharm.com",2026-09-21T13:18:24.550058,48739
FI,Finland,FIMEA,Fexofenadine ratiopharm 120 mg,,,30,484158,R06AX26,2026-08-14,2027-01-29,shortage,Teva B.V.,"Lisätietoja antaa: Teva Finland Oy, Teva Finland Oy, +358201805900, infofinland@tevapharm.com",2026-09-21T13:18:24.550095,48739
FI,Finland,FIMEA,Lidokain Aguettant 20 mg/ml,,,10 x 10 ml,376846,N01BB02,2025-10-01,2027-10-01,shortage,Laboratoire Aguettant,"Lisätietoja antaa: Aguettant Nordic ApS, Isabella Østergaard, +4570269955, infonordic@aguettant.dk",2026-09-21T13:18:24.550130,167967
FI,Finland,FIMEA,Lidokain Aguettant 10 mg/ml,,,10 x 10 ml,539642,N01BB02,2025-10-01,2027-10-01,shortage,Laboratoire Aguettant,"Lisätietoja antaa: Aguettant Nordic ApS, Isabella Østergaard, +4570269955, infonordic@aguettant.dk",2026-09-21T13:18:24.550167,100315
FI,Finland,FIMEA,Quetiapin Medical Valley 50 mg,,,100,542469,N05AH04,2024-10-21,2026-09-30,shortage,Medical Valley Invest AB,"Lisätietoja antaa: Medical Valley Invest AB, Matias Dyggve, +358405142515, matias.dyggve@medicalvalley.se",2026-09-21T13:18:24.550203,84182
FI,Finland,FIMEA,Fycompa 6 mg,,,28,152036,N03AX22,2026-09-25,2026-10-01,shortage,Paranova Oy,"Lisätietoja antaa: Paranova Oy, Sebastian Saari, +358 9 4391 850, info@paranova.fi",2026-09-21T13:18:24.550238,115487
FI,Finland,FIMEA,Agomelatine Viatris 25 mg,,,98,129927,N06AX22,2026-09-15,2026-10-09,shortage,Viatris Limited,"Lisätietoja antaa: Viatris Oy, Viatris Oy asiakasinformaatio, +358 20 720 9555, infofi@viatris.com",2026-09-21T13:18:24.550273,90824
FI,Finland,FIMEA,Nimotop 30 mg,,,100,530770,C08CA06,2026-01-09,2026-09-30,shortage,Orifarm Oy,"Lisätietoja antaa: Orifarm Oy, Janne Liimatta, +358 9 7746 870, suomi@orifarm.com",2026-09-21T13:18:24.550309,27596
FI,Finland,FIMEA,Abboticin 1 g,,,1 g,467014,J01FA01,2026-01-20,2026-09-30,shortage,Orifarm Oy,"Lisätietoja antaa: Orifarm Oy, Janne Liimatta, +358 9 7746 870, suomi@orifarm.com",2026-09-21T13:18:24.550344,5061
FI,Finland,FIMEA,Aprepitant STADA 80 mg,,,5,504517,A04AD12,2026-08-28,2026-11-30,shortage,STADA Arzneimittel AG,"Lisätietoja antaa: STADA Nordic ApS, Finnish branch, Hanna Kallio, +358405570209, hanna.kallio@stada.fi",2026-09-21T13:18:24.550380,75817
FI,Finland,FIMEA,Arti-Cell Forte,,,1 annos,552726,M09AX90,2023-08-14,2027-06-30,shortage,Boehringer Ingelheim Vetmedica GmbH,"Lisätietoja antaa: Vetcare Oy, Anna Hietikko, +358 400 114 783, anna.hietikko@vetcare.fi",2026-09-21T13:18:24.550415,
FI,Finland,FIMEA,Levetiracetam Stada 100 mg/ml,,,150 ml,076436,N03AX14,2026-08-03,2026-10-30,shortage,STADA Arzneimittel AG,"Lisätietoja antaa: STADA Nordic ApS, Finnish branch, Hanna Kallio, +358405570209, hanna.kallio@stada.fi",2026-09-21T13:18:24.550451,80918
FI,Finland,FIMEA,Octreotide ratiopharm 30 mg,,,30 mg + 2 ml,115593,H01CB02,2023-08-04,2028-04-01,shortage,Teva B.V.,"Lisätietoja antaa: Teva Finland Oy, Teva Finland Oy, +358 20 180 5900, infofinland@tevapharm.com",2026-09-21T13:18:24.550489,70467
FI,Finland,FIMEA,Octreotide ratiopharm 10 mg,,,10 mg + 2 ml,378425,H01CB02,2024-02-13,2028-04-01,shortage,Teva B.V.,"Lisätietoja antaa: Teva Finland Oy, Teva Finland Oy, +358 20 180 5900, infofinland@tevapharm.com",2026-09-21T13:18:24.550524,70440
FI,Finland,FIMEA,Octreotide ratiopharm 20 mg,,,20 mg + 2 ml,511578,H01CB02,2023-12-27,2028-04-01,shortage,Teva B.V.,"Lisätietoja antaa: Teva Finland Oy, Teva Finland Oy, +358 20 180 5900, infofinland@tevapharm.com",2026-09-21T13:18:24.550563,70459
FI,Finland,FIMEA,Linezolid Accord 2 mg/ml,,,10 x 300 ml,193260,J01XX08,2026-07-06,2026-09-30,shortage,Accord Healthcare B.V.,"Lisätietoja antaa: Accord Healthcare Oy, Accord Healthcare Oy, +358 10 2314180, asiakaspalvelu@accord-healthcare.com",2026-09-21T13:18:24.550599,60151
FI,Finland,FIMEA,Alfaxan Multidose 10 mg/ml,,,10 ml,428186,N01AX05,2026-06-12,2027-01-18,shortage,Zoetis Animal Health ApS,"Lisätietoja antaa: Orion Oyj, Orion Call Center, +358104398250, tuoteinformaatio@orionpharma.com",2026-09-21T13:18:24.550634,
FI,Finland,FIMEA,Alfaxan Multidose 10 mg/ml,,,20 ml,511025,N01AX05,2026-05-25,2027-01-18,shortage,Zoetis Animal Health ApS,"Lisätietoja antaa: Orion Oyj, Orion Call Center, +358104398250, tuoteinformaatio@orionpharma.com",2026-09-21T13:18:24.550673,
FI,Finland,FIMEA,Novastan 100 mg/ml,,,2.5 ml,158884,B01AE03,2026-08-04,2026-10-09,shortage,Paranova Oy,"Lisätietoja antaa: Paranova Oy, Sebastian Saari, +358 9 4391 850, info@paranova.fi",2026-09-21T13:18:24.550714,100838
FI,Finland,FIMEA,Buranagel 50 mg/g,,,50 g,036934,M02AA13,2025-11-17,2027-02-01,shortage,Orion Corporation,"Lisätietoja antaa: Orion Oyj, Orion Call Center, +358104398250, tuoteinformaatio@orionpharma.com",2026-09-21T13:18:24.550750,
FI,Finland,FIMEA,Buranagel 50 mg/g,,,100 g,036945,M02AA13,2026-02-02,2027-02-01,shortage,Orion Corporation,"Lisätietoja antaa: Orion Oyj, Orion Call Center, +358104398250, tuoteinformaatio@orionpharma.com",2026-09-21T13:18:24.550788,
FI,Finland,FIMEA,Vildagliptin/Metformin ratiopharm 50 mg / 850 mg,,,60,153180,A10BD08,2026-07-22,2027-01-25,shortage,Teva B.V.,"Lisätietoja antaa: Teva Finland Oy, Teva Finland Oy, +358201805900, infofinland@tevapharm.com",2026-09-21T13:18:24.550824,85960
FI,Finland,FIMEA,Lenalidomide Ratiopharm 15 mg,,,21,496461,L04AX04,2026-09-07,2026-10-19,shortage,Teva B.V.,"Lisätietoja antaa: Teva Finland Oy, Teva Finland Oy, +358201805900, infofinland@tevapharm.com",2026-09-21T13:18:24.550862,83925
FI,Finland,FIMEA,Atomoxetine Stada 25 mg,,,30,159387,N06BA09,2026-04-21,2026-09-30,shortage,STADA Arzneimittel AG,"Lisätietoja antaa: STADA Nordic ApS, Finnish branch, Hanna Kallio, +358405570209, hanna.kallio@stada.fi",2026-09-21T13:18:24.550899,76724
FI,Finland,FIMEA,Atomoxetine Stada 10 mg,,,30,498877,N06BA09,2026-08-31,2026-11-30,shortage,STADA Arzneimittel AG,"Lisätietoja antaa: STADA Nordic ApS, Finnish branch, Hanna Kallio, +358405570209, hanna.kallio@stada.fi",2026-09-21T13:18:24.550937,76708
FI,Finland,FIMEA,Dasatinib Stada 20 mg,,,60 x 1,027065,L01EA02,2026-07-17,2026-11-20,shortage,STADA Arzneimittel AG,"Lisätietoja antaa: STADA Nordic ApS, Finnish branch, Hanna Kallio, +358405570209, hanna.kallio@stada.fi",2026-09-21T13:18:24.550973,82112
FI,Finland,FIMEA,Dasatinib Stada 50 mg,,,60 x 1,115753,L01EA02,2026-09-07,2026-11-30,shortage,STADA Arzneimittel AG,"Lisätietoja antaa: STADA Nordic ApS, Finnish branch, Hanna Kallio, +358405570209, hanna.kallio@stada.fi",2026-09-21T13:18:24.551010,82120
FI,Finland,FIMEA,Ascorbic acid Pascoe 150 mg/ml,,,50 ml,585668,A11GA01,2026-07-09,2027-06-30,shortage,Pascoe pharmazeutische Präparate GmbH,Lisätietoja antaa: PASCOE PHARMAZEUTISCHE PRÄPARATE GMBH,2026-09-21T13:18:24.551046,
FI,Finland,FIMEA,Zonegran 100 mg,,,98,565055,N03AX15,2026-09-02,2026-12-31,shortage,Abacus Medicine A/S,"Lisätietoja antaa: Abacus Medicine A/S, Jaisa Nykänen, +358942721465, jaisa.nykanen@abacusmedicine.com",2026-09-21T13:18:24.551084,95311
FI,Finland,FIMEA,Sunitinib Sandoz 25 mg,,,28,440871,L01EX01,2026-01-09,2026-12-31,shortage,Sandoz A/S,"Lisätietoja antaa: Sandoz A/S, Sandoz A/S, +358 10 6133415, drug.shortage_nordic@sandoz.com",2026-09-21T13:18:24.551120,214205
FI,Finland,FIMEA,Cinacalcet Orion 90 mg,,,28,051306,H05BX01,2026-01-07,2026-11-30,shortage,Orion Corporation,"Lisätietoja antaa: Orion Oyj, Orion Call Center, +358104398250, tuoteinformaatio@orionpharma.com",2026-09-21T13:18:24.551160,77127
FI,Finland,FIMEA,Hevicain Spinal Tung 5 mg/ml,,,5 x 4 ml,370482,N01BB01,2024-06-01,2026-09-30,shortage,EQL Pharma AB,"Lisätietoja antaa: EQL Pharma, + 46 73 506 33 23, logistics@eqlpharma.com",2026-09-21T13:18:24.551198,39349
FI,Finland,FIMEA,Apurin Sandoz 300 mg,,,100,395850,M04AA01,2026-08-06,2026-12-31,shortage,Sandoz A/S,"Lisätietoja antaa: Sandoz A/S, Sandoz A/S, +358 10 6133415, drug.shortage_nordic@sandoz.com",2026-09-21T13:18:24.551235,3913
FI,Finland,FIMEA,Efient 10 mg,,,28,034479,B01AC22,2025-12-08,2027-12-31,shortage,Substipharm,"Lisätietoja antaa: Kurantis ApS, Tanja Breum Nielsen, +45 26524288, tbn@kurantis.com",2026-09-21T13:18:24.551272,196894
FI,Finland,FIMEA,Efient 5 mg,,,28,034468,B01AC22,2025-05-20,2027-12-31,shortage,Substipharm,"Lisätietoja antaa: Kurantis ApS, +4526524288, tbn@kurantis.com",2026-09-21T13:18:24.551320,196886
FI,Finland,FIMEA,Olanzapine Viatris 10 mg,,,100,518479,N05AH03,2026-08-29,2027-04-09,shortage,Viatris Limited,"Lisätietoja antaa: Viatris Oy, Viatris Oy asiakasinformaatio, +358 20 720 9555, infofi@viatris.com",2026-09-21T13:18:24.551367,45578
FI,Finland,FIMEA,Letrozol Accord 2.5 mg,,,30,130205,L02BG04,2026-04-15,2026-09-30,shortage,Accord Healthcare B.V.,"Lisätietoja antaa: Accord Healthcare Oy, Accord Healthcare Oy, +358 10 2314180, asiakaspalvelu@accord-healthcare.com",2026-09-21T13:18:24.551404,47724
FI,Finland,FIMEA,Javlor 25 mg/ml,,,2 ml,026101,L01CA05,2026-08-18,2027-05-01,shortage,Pierre Fabre Medicament,"Lisätietoja antaa: Pierre Fabre Pharma Norden, + 46 8 625 33 50, infonorden@pierre-fabre.com",2026-09-21T13:18:24.551441,119245
FI,Finland,FIMEA,Javlor 25 mg/ml,,,10 ml,026114,L01CA05,2026-09-01,2027-05-01,shortage,Pierre Fabre Medicament,"Lisätietoja antaa: Pierre Fabre Pharma Norden, + 46 8 625 33 50, infonorden@pierre-fabre.com",2026-09-21T13:18:24.551477,119245
FI,Finland,FIMEA,Tasminetta 0.03 mg / 3 mg,,,3 x 21,086278,G03AA12,2026-08-20,2026-09-21,shortage,Sandoz A/S,"Lisätietoja antaa: Sandoz A/S, Sandoz A/S, +358 10 6133415, drug.shortage_nordic@sandoz.com",2026-09-21T13:18:24.551514,56774
FI,Finland,FIMEA,Movicol Plain,,,100,155918,A06AD65,2026-08-26,2027-02-28,shortage,Norgine Healthcare B.V.,"Lisätietoja antaa: Norgine Denmark AS, Kristian Folkesson, +45 31 25 36 09, danmark@norgine.com",2026-09-21T13:18:24.551551,46949
FI,Finland,FIMEA,Isotretinoin Orifarm 20 mg,,,30,034370,D10BA01,2026-08-10,2026-10-31,shortage,Orifarm Generics A/S,"Lisätietoja antaa: Orifarm Healthcare Oy, Anna-Leena Haikkola, +35897746870, suomi@orifarm.com",2026-09-21T13:18:24.551588,69507
FI,Finland,FIMEA,Isotretinoin Orifarm 20 mg,,,60,034352,D10BA01,2026-02-06,2026-10-31,shortage,Orifarm Generics A/S,"Lisätietoja antaa: Orifarm Healthcare Oy, Anna-Leena Haikkola, +35897746870, suomi@orifarm.com",2026-09-21T13:18:24.551627,69507
FI,Finland,FIMEA,Isotretinoin Orifarm 20 mg,,,100,034361,D10BA01,2026-01-09,2026-10-31,shortage,Orifarm Generics A/S,"Lisätietoja antaa: Orifarm Healthcare Oy, Anna-Leena Haikkola, +35897746870, suomi@orifarm.com",2026-09-21T13:18:24.551663,69507
FI,Finland,FIMEA,Bisoproact 5 mg,,,30,437165,C07AB07,2025-10-24,2026-12-30,shortage,SanoSwiss UAB,"Lisätietoja antaa: UAB SanoSwiss, Jovita Paliliunaite, +370 695 02569, jovita.paliliunaite@sanoswiss.com",2026-09-21T13:18:24.551701,25534
FI,Finland,FIMEA,Tizanidin Orion 2 mg,,,30,062137,M03BX02,2026-06-29,2026-12-07,shortage,Orion Corporation,"Lisätietoja antaa: ORION CORPORATION, Orion Call Center, +358104398256, tuoteinformaatio@orionpharma.com",2026-09-21T13:18:24.551736,22993
FI,Finland,FIMEA,Duodart 0.5 mg / 0.4 mg,,,30,080023,G04CA52,2026-09-09,2026-09-28,shortage,GlaxoSmithKline Oy,"Lisätietoja antaa: GlaxoSmithKline Oy, Anu Aallos, +358 10 30 30 30, Anu.n.aallos@gsk.com",2026-09-21T13:18:24.551773,93661
FI,Finland,FIMEA,Losarstad Comp 100 mg / 12.5 mg,,,30,084164,C09DA01,2026-01-13,2026-12-31,shortage,STADA Arzneimittel AG,"Lisätietoja antaa: STADA Nordic ApS, Finnish branch, Hanna Kallio, +358405570209, hanna.kallio@stada.fi",2026-09-21T13:18:24.551809,81337
FI,Finland,FIMEA,Repaglinide Krka 0.5 mg,,,90,164800,A10BX02,2026-06-20,2026-10-22,shortage,KRKA d.d. Novo mesto,"Lisätietoja antaa: KRKA Finland Oy, KRKA Finland Oy, +358207545330, info.fi@krka.biz",2026-09-21T13:18:24.551845,50911
FI,Finland,FIMEA,Repaglinide Krka 2 mg,,,90,431948,A10BX02,2026-09-14,2026-11-05,shortage,KRKA d.d. Novo mesto,"Lisätietoja antaa: KRKA Finland Oy, KRKA Finland Oy, +358207545330, info.fi@krka.biz",2026-09-21T13:18:24.551881,50946
FI,Finland,FIMEA,Repaglinide Krka 1 mg,,,90,039168,A10BX02,2026-07-30,2026-10-22,shortage,KRKA d.d. Novo mesto,"Lisätietoja antaa: KRKA Finland Oy, KRKA Finland Oy, +358207545330, info.fi@krka.biz",2026-09-21T13:18:24.551920,50938
FI,Finland,FIMEA,Vagifem 10 mikrog,,,24,098460,G03CA03,2026-09-10,2026-09-21,shortage,Novo Nordisk A/S,"Lisätietoja antaa: Novo Nordisk Farma Oy, NovoInfo, +358 800 122 566, novoinfo@novonordisk.fi",2026-09-21T13:18:24.551956,105023
FI,Finland,FIMEA,Valsartore Comp 160 mg / 25 mg,,,100,394850,C09DA03,2026-09-25,2026-11-30,shortage,STADA Arzneimittel AG,"Lisätietoja antaa: STADA Nordic ApS, Finnish branch, Hanna Kallio, +358405570209, hanna.kallio@stada.fi",2026-09-21T13:18:24.551995,77097
FI,Finland,FIMEA,Temozolomid ratiopharm 100 mg,,,5,148003,L01AX03,2026-08-20,2027-01-29,shortage,ratiopharm GmbH,"Lisätietoja antaa: Teva Finland Oy, Teva Finland Oy, +358201805900, infofinland@tevapharm.com",2026-09-21T13:18:24.552035,52329
FI,Finland,FIMEA,Tenkasi 400 mg,,,3 x 400 mg,433794,J01XA05,2026-03-11,2026-09-30,shortage,Menarini International Operations Luxembourg S.A.,"Lisätietoja antaa: Berlin-Chemie/A. Menarini Suomi Oy, Daniela Wollstén, +358403000760, nordics@berlin-chemie.com",2026-09-21T13:18:24.552075,
FI,Finland,FIMEA,Lixiana 60 mg,,,30,579911,B01AF03,2026-09-15,2026-11-15,shortage,Daiichi Sankyo Europe GmbH,"Lisätietoja antaa: Organon Finland Oy, Organon Finland Oy, Lääkeinformaatiopalvelu, +358291703520, dpoc.finland@organon.com",2026-09-21T13:18:24.552113,128201
FI,Finland,FIMEA,Lixiana 60 mg,,,100,408102,B01AF03,2026-10-02,2026-12-20,shortage,Daiichi Sankyo Europe GmbH,"Lisätietoja antaa: Organon Finland Oy, Organon Finland Oy, Lääkeinformaatiopalvelu, +358291703520, dpoc.finland@organon.com",2026-09-21T13:18:24.552150,128201
FI,Finland,FIMEA,Paracetamol Accord 500 mg,,,30,510281,N02BE01,2026-06-29,2026-09-30,shortage,Accord Healthcare B.V.,"Lisätietoja antaa: Accord Healthcare Oy, Accord Healthcare Oy, +358 10 2314180, asiakaspalvelu@accord-healthcare.com",2026-09-21T13:18:24.552186,67903
FI,Finland,FIMEA,Fampyra 10 mg,,,56,380901,N07XX07,2025-10-24,2026-12-31,shortage,Paranova Oy,"Lisätietoja antaa: Paranova Oy, Sebastian Saari, +358 9 4391 850, info@paranova.fi",2026-09-21T13:18:24.552223,101826
FI,Finland,FIMEA,Ketipinor 400 mg,,,100,586049,N05AH04,2025-01-08,2026-11-30,shortage,Orion Corporation,"Lisätietoja antaa: Orion Oyj, Orion Call Center, +358104398256, tuoteinformaatio@orionpharma.com",2026-09-21T13:18:24.552275,84212
FI,Finland,FIMEA,Kaliumklorid Orifarm 750 mg,,,100,525958,A12BA01,2026-07-22,2026-10-30,shortage,Orifarm Generics A/S,"Lisätietoja antaa: Orifarm Healthcare Oy, Anna-Leena Haikkola, +35897746870, suomi@orifarm.com",2026-09-21T13:18:24.552313,
FI,Finland,FIMEA,Lenzetto 1.53 mg/suihke,,,56 suihketta,053018,G03CA03,2026-08-15,2026-12-31,shortage,Gedeon Richter Plc,Lisätietoja antaa: Gedeon Richter Nordics AB,2026-09-21T13:18:24.552349,167266
FI,Finland,FIMEA,Lenzetto 1.53 mg/suihke,,,3 x 56 suihketta,396436,G03CA03,2026-08-15,2026-12-31,shortage,Gedeon Richter Plc,Lisätietoja antaa: Gedeon Richter Nordics AB,2026-09-21T13:18:24.552387,167266
FI,Finland,FIMEA,Tadalafil Mylan 5 mg,,,84,564514,G04BE08,2026-06-27,2027-04-15,shortage,Mylan Pharmaceuticals Limited,"Lisätietoja antaa: Viatris Oy, Viatris Oy asiakasinformaatio, +358 20 720 9555, infofi@viatris.com",2026-09-21T13:18:24.552423,86274
FI,Finland,FIMEA,Oxycodone/Naloxone Stada 5 mg / 2.5 mg,,,98 x 1,495426,N02AA55,2026-08-12,2026-10-31,shortage,STADA Arzneimittel AG,"Lisätietoja antaa: STADA Nordic ApS, Finnish branch, Hanna Kallio, +358405570209, hanna.kallio@stada.fi",2026-09-21T13:18:24.552459,90220
FI,Finland,FIMEA,Rosuvastatin Actavis 15 mg,,,28,468292,C10AA07,2026-09-11,2026-11-03,shortage,ratiopharm GmbH,"Lisätietoja antaa: Teva Finland Oy, Teva Finland Oy, +358 20 180 5900, infofinland@tevapharm.com",2026-09-21T13:18:24.552495,
FI,Finland,FIMEA,Rosuvastatin Actavis 15 mg,,,98,521812,C10AA07,2026-09-03,2026-10-30,shortage,ratiopharm GmbH,"Lisätietoja antaa: Teva Finland Oy, Teva Finland Oy, +358201805900, infofinland@tevapharm.com",2026-09-21T13:18:24.552533,
FI,Finland,FIMEA,Cyclance vet 100 mg/ml,,,15 ml,538758,L04AD01,2026-09-09,2026-12-07,shortage,Virbac,"Lisätietoja antaa: Biofarm Oy, Mikko Koivu, +358500817609, mikko.koivu@biofarm.fi",2026-09-21T13:18:24.552571,40843
FI,Finland,FIMEA,Cyclance vet 100 mg/ml,,,50 ml,470753,L04AD01,2026-08-14,2026-12-07,shortage,Virbac,"Lisätietoja antaa: Biofarm Oy, Mikko Koivu, +358500817609, mikko.koivu@biofarm.fi",2026-09-21T13:18:24.552609,40843
FI,Finland,FIMEA,Azithromycin Krka 500 mg,,,2,447026,J01FA10,2026-09-24,2026-12-17,shortage,KRKA d.d. Novo mesto,"Lisätietoja antaa: KRKA Finland Oy, KRKA Finland Oy, +358207545330, info.fi@krka.biz",2026-09-21T13:18:24.552644,115002
FI,Finland,FIMEA,Azithromycin Krka 250 mg,,,6,518045,J01FA10,2024-10-24,2026-11-05,shortage,KRKA d.d. Novo mesto,"Lisätietoja antaa: KRKA Finland Oy, KRKA Finland Oy, +358207545330, info.fi@krka.biz",2026-09-21T13:18:24.552682,114995
FI,Finland,FIMEA,Cefepim MIP Pharma 2 g,,,10,491131,J01DE01,2026-07-31,2026-10-31,shortage,MIP Pharma GmbH,"Lisätietoja antaa: MIP Pharma GmbH Germany, Angela Wittmann, +49 8502 9184 430, angela.wittmann@mip-pharma.de",2026-09-21T13:18:24.552719,204331
FI,Finland,FIMEA,Bupropion Sandoz 150 mg,,,30,087904,N06AX12,2026-07-21,2027-01-14,shortage,Sandoz A/S,"Lisätietoja antaa: Sandoz A/S, Sandoz A/S, +358 10 6133415, drug.shortage_nordic@sandoz.com",2026-09-21T13:18:24.552759,
FI,Finland,FIMEA,Bupropion Sandoz 150 mg,,,90,061920,N06AX12,2026-05-04,2026-12-23,shortage,Sandoz A/S,"Lisätietoja antaa: Sandoz A/S, Sandoz A/S, +358 10 6133415, drug.shortage_nordic@sandoz.com",2026-09-21T13:18:24.552795,82880
FI,Finland,FIMEA,Iluvien 190 mikrog,,,1,506248,S01BA15,2026-08-08,2026-10-30,shortage,Alimera Sciences Europe Limited,"Lisätietoja antaa: Horus Pharma AB, Johan Wetterberg, +46 763 072 481, johan.wetterberg@linkmedical.eu",2026-09-21T13:18:24.552832,204315
FI,Finland,FIMEA,Modulis vet 100 mg/ml,,,15 ml,515653,L04AD01,2026-07-15,2026-09-30,shortage,Ceva Santé Animale,"Lisätietoja antaa: Vet Medic Animal Health Oy, Mikko Suominen, +358 50 5021700, mikko.suominen@vetmedic.fi",2026-09-21T13:18:24.552869,40843
FI,Finland,FIMEA,Modulis vet 100 mg/ml,,,30 ml,054611,L04AD01,2026-07-13,2026-09-30,shortage,Ceva Santé Animale,"Lisätietoja antaa: Vet Medic Animal Health Oy, Mikko Suominen, +358 50 5021700, mikko.suominen@vetmedic.fi",2026-09-21T13:18:24.552905,40843
FI,Finland,FIMEA,Modulis vet 100 mg/ml,,,50 ml,387724,L04AD01,2026-07-13,2026-09-30,shortage,Ceva Santé Animale,"Lisätietoja antaa: Vet Medic Animal Health Oy, Mikko Suominen, +358 50 5021700, mikko.suominen@vetmedic.fi",2026-09-21T13:18:24.552942,40843
FI,Finland,FIMEA,Mitomycin Accord 20 mg,,,20 mg,463816,L01DC03,2026-01-01,2026-09-30,shortage,Accord Healthcare B.V.,"Lisätietoja antaa: Accord Healthcare Oy, Accord Healthcare Oy, +358 10 2314180, asiakaspalvelu@accord-healthcare.com",2026-09-21T13:18:24.552978,
FI,Finland,FIMEA,Ketamin Abcur 50 mg/ml,,,10 x 5 ml,048324,N01AX03,2023-12-22,2026-12-31,shortage,Abcur AB,"Lisätietoja antaa: Abcur AB, +46 42 135770, InfoAbcur@advanzpharma.com",2026-09-21T13:18:24.553015,143553
FI,Finland,FIMEA,Ketamin Abcur 10 mg/ml,,,10 x 5 ml,520279,N01AX03,2023-11-22,2026-12-31,shortage,Abcur AB,"Lisätietoja antaa: Abcur AB, +46 42 135770, InfoAbcur@advanzpharma.com",2026-09-21T13:18:24.553051,143553
FI,Finland,FIMEA,Granisetron Baxter 1 mg/ml,,,5 x 1 ml,559845,A04AA02,2025-11-08,2026-12-31,shortage,Baxter Holding B.V.,"Lisätietoja antaa: Baxter Oy, Katriina Itäaho, +358405679926, katriina_itaaho@baxter.com",2026-09-21T13:18:24.553087,50989
FI,Finland,FIMEA,Adempas 1.5 mg,,,42,561780,C02KX05,2026-05-18,2026-10-15,shortage,Bayer AG,"Lisätietoja antaa: MSD Finland Oy, Merita Suomalainen, +3589804650, info@msd.com",2026-09-21T13:18:24.553122,124664
FI,Finland,FIMEA,Duloxetine Accord 30 mg,,,98,567561,N06AX21,2026-05-30,2027-01-29,shortage,Accord Healthcare B.V.,"Lisätietoja antaa: Accord Healthcare Oy, Accord Healthcare Oy, +358 10 2314180, asiakaspalvelu@accord-healthcare.com",2026-09-21T13:18:24.553158,79057
FI,Finland,FIMEA,Duloxetine Accord 60 mg,,,28,118477,N06AX21,2026-07-08,2026-12-31,shortage,Accord Healthcare B.V.,"Lisätietoja antaa: Accord Healthcare Oy, Accord Healthcare Oy, +358 10 2314180, asiakaspalvelu@accord-healthcare.com",2026-09-21T13:18:24.553193,79065
FI,Finland,FIMEA,Duloxetin Stada 40 mg,,,56,168806,N06AX21,2026-06-07,2027-06-18,shortage,STADA Arzneimittel AG,"Lisätietoja antaa: STADA Nordic ApS, Finnish branch, Hanna Kallio, +358405570209, hanna.kallio@stada.fi",2026-09-21T13:18:24.553230,
FI,Finland,FIMEA,Duloxetin Stada 20 mg,,,28,507610,N06AX21,2026-08-24,2027-06-18,shortage,STADA Arzneimittel AG,"Lisätietoja antaa: STADA Nordic ApS, Finnish branch, Hanna Kallio, +358405570209, hanna.kallio@stada.fi",2026-09-21T13:18:24.553266,
FI,Finland,FIMEA,Hydroxyzine Orifarm 25 mg,,,100,403190,N05BB01,2026-08-31,2026-12-09,shortage,Orifarm Generics A/S,"Lisätietoja antaa: Orifarm Healthcare Oy, Anna-Leena Haikkola, +35897746870, suomi@orifarm.com",2026-09-21T13:18:24.553303,23175
FI,Finland,FIMEA,Calciumfolinat Fresenius Kabi 10 mg/ml,,,10 x 50 ml,186942,V03AF03,2026-08-31,2026-09-30,shortage,Fresenius Kabi Deutschland GmbH,"Lisätietoja antaa: Fresenius Kabi Ab, sivuliike Suomessa, Fresenius Kabi, +35894281550, asiakaspalvelu@fresenius-kabi.com",2026-09-21T13:18:24.553340,67350
FI,Finland,FIMEA,Olanzapin Orion 10 mg,,,28,116091,N05AH03,2026-09-01,2026-11-09,shortage,Orion Corporation,"Lisätietoja antaa: Orion Oyj, Orion Call Center, +358104398250, tuoteinformaatio@orionpharma.com",2026-09-21T13:18:24.553376,45578
FI,Finland,FIMEA,Olanzapin Orion 5 mg,,,98,469470,N05AH03,2026-09-14,2026-11-09,shortage,Orion Corporation,"Lisätietoja antaa: Orion Oyj, Orion Call Center, +358104398250, tuoteinformaatio@orionpharma.com",2026-09-21T13:18:24.553412,45543
