country_code,country_name,source,medicine_name,active_substance,strength,dosage_form,package_size,product_no,atc_code,shortage_start,estimated_end,last_updated,status,marketing_auth_holder,notes,scraped_at,prk
FI,Finland,FIMEA,Amlodipin/Valsartan Orion 10 mg / 160 mg,Amlodipine besylate Valsartan,10 mg / 160 mg,"tabletti, kalvopäällysteinen",98,455513,C09DB01,2026-07-27,2026-11-02,2026-09-10,shortage,Orion Corporation,"Lisätietoja antaa: ORION CORPORATION, Orion Call Center, +358104398250, tuoteinformaatio@orionpharma.com",2026-09-23T20:59:47.652297,123501
FI,Finland,FIMEA,Sunitinib Stada 50 mg,Sunitinib,50 mg,"kapseli, kova",28 x 1,114799,L01EX01,2026-09-07,2026-12-31,2026-09-06,shortage,STADA Arzneimittel AG,"Lisätietoja antaa: STADA Nordic ApS, Finnish branch, Hanna Kallio, +358405570209, hanna.kallio@stada.fi",2026-09-23T20:59:47.652375,214213
FI,Finland,FIMEA,Dutasteride Medical Valley 0.5 mg,Dutasteride,0.5 mg,"kapseli, pehmeä",90,161925,G04CB02,2025-12-18,2027-04-30,2025-12-17,shortage,Medical Valley Invest AB,"Lisätietoja antaa: Medical Valley Invest AB, Matias Dyggve, +358405142515, matias.dyggve@medicalvalley.se",2026-09-23T20:59:47.652452,68195
FI,Finland,FIMEA,Pramipexol Stada 2.62 mg,Pramipexole dihydrochloride monohydrate,2.62 mg,depottabletti,100,589646,N04BC05,2026-08-18,2026-12-31,2026-09-16,shortage,STADA Arzneimittel AG,"Lisätietoja antaa: STADA Nordic ApS, Finnish branch, Hanna Kallio, +358405570209, hanna.kallio@stada.fi",2026-09-23T20:59:47.652529,94129
FI,Finland,FIMEA,Dasatinib Krka 70 mg,Dasatinib,70 mg,"tabletti, kalvopäällysteinen",60,091667,L01EA02,2026-06-29,2026-10-15,2026-08-02,shortage,KRKA d.d. Novo mesto,"Lisätietoja antaa: KRKA Finland Oy, KRKA Finland Oy, +358207545330, info.fi@krka.biz",2026-09-23T20:59:47.652607,82139
FI,Finland,FIMEA,Dasatinib Krka 20 mg,Dasatinib,20 mg,"tabletti, kalvopäällysteinen",60,508656,L01EA02,2026-04-10,2026-10-15,2026-08-17,shortage,KRKA d.d. Novo mesto,"Lisätietoja antaa: KRKA Finland Oy, KRKA Finland Oy, +358207545330, info.fi@krka.biz",2026-09-23T20:59:47.652685,82112
FI,Finland,FIMEA,Dutasteride/Tamsulosinhydrochlorid ratiopharm 0.5 mg / 0.4 mg,Dutasteride Tamsulosin hydrochloride,0.5 mg / 0.4 mg,"kapseli, kova",30,069956,G04CA52,2026-09-28,2026-11-30,2026-09-21,shortage,Teva B.V.,"Lisätietoja antaa: Teva Finland Oy, Teva Finland Oy, +358201805900, infofinland@tevapharm.com",2026-09-23T20:59:47.652763,93661
FI,Finland,FIMEA,Insulin Lispro Sanofi 100 U/ml,Insulin lispro,100 U/ml,"injektioneste, liuos, esitäytetty kynä",5 x 3 ml,058290,A10AB04,2026-08-05,2027-12-31,2026-08-05,shortage,Sanofi Winthrop Industrie,"Lisätietoja antaa: Sanofi Oy, Manon Duchemin, +358 201200300, regulatory.finland@sanofi.com",2026-09-23T20:59:47.652841,65846
FI,Finland,FIMEA,Insulin Lispro Sanofi 100 U/ml,Insulin lispro,100 U/ml,"injektioneste, liuos, sylinteriampulli",5 x 3 ml,117084,A10AB04,2026-09-02,2027-12-31,2026-09-02,shortage,Sanofi Winthrop Industrie,"Lisätietoja antaa: Sanofi Oy, Manon Duchemin, +358 201200300, regulatory.finland@sanofi.com",2026-09-23T20:59:47.652917,65846
FI,Finland,FIMEA,Azacitidine Sandoz 25 mg/ml,Azacitidine,25 mg/ml,"injektiokuiva-aine, suspensiota varten",100 mg,532815,L01BC07,2026-08-31,2026-11-12,2026-08-30,shortage,Sandoz A/S,"Lisätietoja antaa: Sandoz A/S, Sandoz A/S, +358 10 6133415, drug.shortage_nordic@sandoz.com",2026-09-23T20:59:47.652994,88692
FI,Finland,FIMEA,Cinacalcet Accordpharma 30 mg,Cinacalcet hydrochloride,30 mg,"tabletti, kalvopäällysteinen",28,497395,H05BX01,2026-04-01,2026-12-31,2026-04-29,shortage,Accord Healthcare S.L.U.,"Lisätietoja antaa: Accord Healthcare Oy, Accord Healthcare Oy, +358 10 2314180, asiakaspalvelu@accord-healthcare.com",2026-09-23T20:59:47.653071,77100
FI,Finland,FIMEA,Azacitidine Stada 25 mg/ml,Azacitidine,25 mg/ml,"injektiokuiva-aine, suspensiota varten",100 mg,373433,L01BC07,2026-09-01,2026-12-31,2026-08-31,shortage,STADA Arzneimittel AG,"Lisätietoja antaa: STADA Nordic ApS, Finnish branch, Hanna Kallio, +358405570209, hanna.kallio@stada.fi",2026-09-23T20:59:47.653147,88692
FI,Finland,FIMEA,Olanzapine Viatris 20 mg,Olanzapine,20 mg,"tabletti, kalvopäällysteinen",28,405982,N05AH03,2026-08-14,2026-10-16,2026-08-13,shortage,Orifarm Oy,"Lisätietoja antaa: Orifarm Oy, Janne Liimatta, +358 9 7746 870, suomi@orifarm.com",2026-09-23T20:59:47.653223,69604
FI,Finland,FIMEA,Lenalidomide Stada 20 mg,Lenalidomide,20 mg,"kapseli, kova",21 x 1,095949,L04AX04,2026-06-24,2026-09-30,2026-06-23,shortage,STADA Arzneimittel AG,"Lisätietoja antaa: STADA Nordic ApS, Finnish branch, Hanna Kallio, +358405570209, hanna.kallio@stada.fi",2026-09-23T20:59:47.653301,125741
FI,Finland,FIMEA,Rosuvastatin Actavis 40 mg,Rosuvastatin calcium,40 mg,"tabletti, kalvopäällysteinen",98,176137,C10AA07,2026-09-08,2026-11-02,2026-09-07,shortage,Teva B.V.,"Lisätietoja antaa: Teva Finland Oy, Teva Finland Oy, +358201805900, infofinland@tevapharm.com",2026-09-23T20:59:47.653380,201065
FI,Finland,FIMEA,Anidulafungin Reig Jofre 100 mg,Anidulafungin,100 mg,"kuiva-aine välikonsentraatiksi infuusionestettä varten, liuos",100 mg,544252,J02AX06,2025-04-25,2026-12-31,2025-10-21,shortage,Bioglan AB,"Lisätietoja antaa: Bioglan AB, Sara Soares, +46 40 608 75 25, sara.soares@bioglan.se",2026-09-23T20:59:47.653456,85448
FI,Finland,FIMEA,Targretin 75 mg,Bexarotene,75 mg,"kapseli, pehmeä",100,375798,L01XF03,2026-01-23,2026-10-31,2026-08-12,shortage,2care4 ApS,"Lisätietoja antaa: 2care4 ApS, filial, 2care4 ApS, filial, +358986264309, info@2care4.fi",2026-09-23T20:59:47.653534,70610
FI,Finland,FIMEA,Fingolimod Accord 0.5 mg,Fingolimod hydrochloride,0.5 mg,"kapseli, kova",28 x 1,063163,L04AE01,2024-05-31,2026-12-31,2026-02-27,shortage,Accord Healthcare S.L.U.,"Lisätietoja antaa: Accord Healthcare Oy, Accord Healthcare Oy, +358 10 2314180, asiakaspalvelu@accord-healthcare.com",2026-09-23T20:59:47.653610,100129
FI,Finland,FIMEA,Losec MUPS 20 mg,Omeprazole magnesium,20 mg,enterotabletti,100 (2 x 50),395341,A02BC01,2026-07-27,2026-11-30,2026-09-20,shortage,Orifarm Oy,"Lisätietoja antaa: Orifarm Oy, Janne Liimatta, +358 9 7746 870, suomi@orifarm.com",2026-09-23T20:59:47.653687,88811
FI,Finland,FIMEA,Insulin aspart Sanofi 100 U/ml,Insulin aspart,100 U/ml,"injektioneste, liuos, esitäytetty kynä",5 x 3 ml,110313,A10AB05,2026-09-23,2026-10-05,2026-09-17,shortage,Sanofi Winthrop Industrie,"Lisätietoja antaa: Sanofi Oy, Sanna Tuomisto, +3582012200300, regulatory.finland@sanofi.com",2026-09-23T20:59:47.653764,53902
FI,Finland,FIMEA,Ticagrelor Sandoz 90 mg,Ticagrelor,90 mg,"tabletti, kalvopäällysteinen",100,039052,B01AC24,2026-07-09,2026-12-31,2026-09-09,shortage,Sandoz A/S,"Lisätietoja antaa: Sandoz A/S, Ropi Heikkilä, +358 50 592 5710, ropi.heikkila@sandoz.com",2026-09-23T20:59:47.653842,97446
FI,Finland,FIMEA,Sitagliptin Sandoz 100 mg,Sitagliptin hydrochloride monohydrate,100 mg,"tabletti, kalvopäällysteinen",120,469526,A10BH01,2026-07-21,2026-10-13,2026-07-20,shortage,Sandoz A/S,"Lisätietoja antaa: Sandoz A/S, Sandoz A/S, +358 10 6133415, drug.shortage_nordic@sandoz.com",2026-09-23T20:59:47.653921,218138
FI,Finland,FIMEA,Caloket 30 mg/ml,Ketorolac trometamol,30 mg/ml,"injektio-/infuusioneste, liuos",6 x 1 ml,176003,M01AB15,2024-08-01,2026-09-30,2025-03-17,shortage,EQL Pharma AB,"Lisätietoja antaa: EQL Pharma, + 46 73 506 33 23, logistics@eqlpharma.com",2026-09-23T20:59:47.654002,
FI,Finland,FIMEA,Tasminetta 0.03 mg / 3 mg,Ethinylestradiol Drospirenone,0.03 mg / 3 mg,"tabletti, kalvopäällysteinen",3 x 21,184908,G03AA12,2026-08-21,2026-09-30,2026-09-07,shortage,Orifarm Oy,"Lisätietoja antaa: Orifarm Oy, Janne Liimatta, +358 9 7746 870, suomi@orifarm.com",2026-09-23T20:59:47.654080,56774
FI,Finland,FIMEA,HYCAMTIN 1 mg,Topotecan hydrochloride,1 mg,"kapseli, kova",10,537718,L01CE01,2026-08-04,2026-09-30,2026-08-03,shortage,Orifarm Oy,"Lisätietoja antaa: Orifarm Oy, Janne Liimatta, +358 9 7746 870, suomi@orifarm.com",2026-09-23T20:59:47.654158,87203
FI,Finland,FIMEA,Furosemide Kalceks 10 mg/ml,Furosemide,10 mg/ml,"injektio-/infuusioneste, liuos",50 x 2 ml,083846,C03CA01,2026-06-30,2026-12-31,2026-06-29,shortage,AS Kalceks,"Lisätietoja antaa: Grindeks Kalceks Suomi Oy, Jari Puolakka, +358405356796, jari.puolakka@grindeks.fi",2026-09-23T20:59:47.654237,1651
FI,Finland,FIMEA,Palmeux 100 mg,Paliperidone palmitate,100 mg,"Injektioneste, depotsuspensio, esitäytetty ruisku",100 mg,178554,N05AX13,2025-12-09,2026-12-31,2026-03-18,shortage,Amdipharm Limited,"Lisätietoja antaa: Amdipharm Limited, +358 800 416231, medicalinformation@advanzpharma.com",2026-09-23T20:59:47.654313,96989
FI,Finland,FIMEA,Palmeux 150 mg,Paliperidone palmitate,150 mg,"Injektioneste, depotsuspensio, esitäytetty ruisku",150 mg,185517,N05AX13,2025-12-09,2026-12-31,2026-03-18,shortage,Amdipharm Limited,"Lisätietoja antaa: Amdipharm Limited, +358 800 416231, medicalinformation@advanzpharma.com",2026-09-23T20:59:47.654392,96997
FI,Finland,FIMEA,Palmeux 75 mg,Paliperidone palmitate,75 mg,"Injektioneste, depotsuspensio, esitäytetty ruisku",75 mg,187219,N05AX13,2025-12-09,2026-12-31,2026-03-18,shortage,Amdipharm Limited,"Lisätietoja antaa: Amdipharm Limited, +358 800 416231, medicalinformation@advanzpharma.com",2026-09-23T20:59:47.654469,96970
FI,Finland,FIMEA,Palmeux 50 mg,Paliperidone palmitate,50 mg,"Injektioneste, depotsuspensio, esitäytetty ruisku",50 mg,120928,N05AX13,2025-12-09,2026-12-31,2026-03-18,shortage,Amdipharm Limited,Lisätietoja antaa:,2026-09-23T20:59:47.654547,96962
FI,Finland,FIMEA,Sitagliptin STADA 25 mg,Sitagliptin hydrochloride monohydrate,25 mg,"tabletti, kalvopäällysteinen",100,154854,A10BH01,2026-07-09,2026-09-30,2026-06-17,shortage,STADA Arzneimittel AG,"Lisätietoja antaa: STADA Nordic ApS, Finnish branch, Hanna Kallio, +358405570209, hanna.kallio@stada.fi",2026-09-23T20:59:47.654624,218103
FI,Finland,FIMEA,Sitagliptin/Metformin Sandoz 50 mg / 850 mg,Metformin hydrochloride Sitagliptin hydrochloride monohydrate,50 mg / 850 mg,"tabletti, kalvopäällysteinen",56 x 1,545296,A10BD07,2026-07-21,2027-01-31,2026-07-20,shortage,Sandoz A/S,"Lisätietoja antaa: Sandoz A/S, Sandoz A/S, +358 10 6133415, drug.shortage_nordic@sandoz.com",2026-09-23T20:59:47.654700,218162
FI,Finland,FIMEA,Nevirapine Viatris 400 mg,Nevirapine,400 mg,depottabletti,30,097001,J05AG01,2026-06-05,2026-10-30,2026-09-07,shortage,Orifarm Oy,"Lisätietoja antaa: Orifarm Oy, Janne Liimatta, +358 9 7746 870, suomi@orifarm.com",2026-09-23T20:59:47.654779,99015
FI,Finland,FIMEA,Acnatac 10 mg/g + 0.25 mg/g,Clindamycin phosphate Tretinoin,10 mg/g + 0.25 mg/g,geeli,30 g,149416,D10AF51,2026-08-04,2026-09-30,2026-08-03,shortage,Orifarm Oy,"Lisätietoja antaa: Orifarm Oy, Janne Liimatta, +358 9 7746 870, suomi@orifarm.com",2026-09-23T20:59:47.654857,113476
FI,Finland,FIMEA,Sitagliptin/Metformin STADA 50 mg / 850 mg,Metformin hydrochloride Sitagliptin hydrochloride monohydrate,50 mg / 850 mg,"tabletti, kalvopäällysteinen",56,555499,A10BD07,2025-02-26,2026-09-30,2026-06-23,shortage,STADA Arzneimittel AG,"Lisätietoja antaa: STADA Nordic ApS, Finnish branch, Hanna Kallio, +358405570209, hanna.kallio@stada.fi",2026-09-23T20:59:47.654936,218162
FI,Finland,FIMEA,Sitagliptin/Metformin STADA 50 mg / 850 mg,Metformin hydrochloride Sitagliptin hydrochloride monohydrate,50 mg / 850 mg,"tabletti, kalvopäällysteinen",196,436187,A10BD07,2025-02-26,2026-09-30,2026-06-23,shortage,STADA Arzneimittel AG,"Lisätietoja antaa: STADA Nordic ApS, Finnish branch, Hanna Kallio, +358405570209, hanna.kallio@stada.fi",2026-09-23T20:59:47.655015,218162
FI,Finland,FIMEA,Sitagliptin/Metformin STADA 50 mg / 1000 mg,Metformin hydrochloride Sitagliptin hydrochloride monohydrate,50 mg / 1000 mg,"tabletti, kalvopäällysteinen",196,049623,A10BD07,2026-07-15,2026-09-30,2026-05-14,shortage,STADA Arzneimittel AG,"Lisätietoja antaa: STADA Nordic ApS, Finnish branch, Hanna Kallio, +358405570209, hanna.kallio@stada.fi",2026-09-23T20:59:47.655092,218154
FI,Finland,FIMEA,Dicloabak 1 mg/ml,Diclofenac sodium,1 mg/ml,"silmätipat, liuos",10 ml,579309,S01BC03,2026-04-13,2027-03-13,2026-09-20,shortage,Laboratoires Thea,"Lisätietoja antaa: Théa Nordic AB, Malin Forssell, +46 70 389 45 00, malin.forssell@theapharma.com",2026-09-23T20:59:47.655170,219789
FI,Finland,FIMEA,Galantamin Stada 16 mg,Galantamine hydrobromide,16 mg,"depotkapseli, kova",30,118379,N06DA04,2024-11-27,2026-11-30,2026-07-26,shortage,STADA Arzneimittel AG,"Lisätietoja antaa: STADA Nordic ApS, Finnish branch, Hanna Kallio, +358405570209, hanna.kallio@stada.fi",2026-09-23T20:59:47.655249,76775
FI,Finland,FIMEA,Galantamin Stada 16 mg,Galantamine hydrobromide,16 mg,"depotkapseli, kova",84,059059,N06DA04,2024-08-13,2026-11-30,2026-07-26,shortage,STADA Arzneimittel AG,"Lisätietoja antaa: STADA Nordic ApS, Finnish branch, Hanna Kallio, +358 40 5570209, hanna.kallio@stada.fi",2026-09-23T20:59:47.655325,76775
FI,Finland,FIMEA,Galantamin Stada 24 mg,Galantamine hydrobromide,24 mg,"depotkapseli, kova",30,469931,N06DA04,2024-11-27,2026-11-30,2026-07-26,shortage,STADA Arzneimittel AG,"Lisätietoja antaa: STADA Nordic ApS, Finnish branch, Hanna Kallio, +358405570209, hanna.kallio@stada.fi",2026-09-23T20:59:47.655402,76783
FI,Finland,FIMEA,Galantamin Stada 24 mg,Galantamine hydrobromide,24 mg,"depotkapseli, kova",84,389404,N06DA04,2024-11-27,2026-10-31,2026-07-26,shortage,STADA Arzneimittel AG,"Lisätietoja antaa: STADA Nordic ApS, Finnish branch, Hanna Kallio, +358405570209, hanna.kallio@stada.fi",2026-09-23T20:59:47.655482,76783
FI,Finland,FIMEA,Galantamin Stada 8 mg,Galantamine hydrobromide,8 mg,"depotkapseli, kova",30,564124,N06DA04,2024-11-27,2026-11-30,2026-07-26,shortage,STADA Arzneimittel AG,"Lisätietoja antaa: STADA Nordic ApS, Finnish branch, Hanna Kallio, +358405570209, hanna.kallio@stada.fi",2026-09-23T20:59:47.655561,76767
FI,Finland,FIMEA,Ropinirol Orion 2 mg,Ropinirole hydrochloride,2 mg,depottabletti,84,596277,N04BC04,2024-10-22,2026-12-28,2026-09-03,shortage,Orion Corporation,"Lisätietoja antaa: Orion Oyj, Orion Call Center, +358104398250, tuoteinformaatio@orionpharma.com",2026-09-23T20:59:47.655641,48151
FI,Finland,FIMEA,Cefazolin MIP Pharma 2 g,Cefazolin sodium,2 g,"injektio/infuusiokuiva-aine, liuosta varten",10 x 100 ml,371282,J01DB04,2026-08-18,2026-10-31,2026-08-17,shortage,MIP Pharma GmbH,"Lisätietoja antaa: MIP Pharma GmbH Germany, Angela Wittmann, angela.wittmann@mip-pharma.de",2026-09-23T20:59:47.655719,209538
FI,Finland,FIMEA,Yasmin 0.03 mg / 3 mg,Ethinylestradiol Drospirenone,0.03 mg / 3 mg,"tabletti, kalvopäällysteinen",3 x 21,022508,G03AA12,2026-08-04,2026-09-30,2026-08-03,shortage,Orifarm Oy,"Lisätietoja antaa: Orifarm Oy, Janne Liimatta, +358 9 7746 870, suomi@orifarm.com",2026-09-23T20:59:47.655798,56774
FI,Finland,FIMEA,Yasmin 0.03 mg / 3 mg,Ethinylestradiol Drospirenone,0.03 mg / 3 mg,"tabletti, kalvopäällysteinen",6 x 21,022519,G03AA12,2026-06-16,2026-10-30,2026-09-07,shortage,Orifarm Oy,"Lisätietoja antaa: Orifarm Oy, Janne Liimatta, +358 9 7746 870, suomi@orifarm.com",2026-09-23T20:59:47.655876,56774
FI,Finland,FIMEA,NovoRapid PumpCart 100 U/ml,Insulin aspart,100 U/ml,"injektioneste, liuos, sylinteriampulli",5 x 1.6 ml,467931,A10AB05,2025-08-14,2026-12-31,2026-06-21,shortage,Novo Nordisk A/S,"Lisätietoja antaa: Novo Nordisk Farma Oy, novoInfo, +358 800 122 566, novoinfo@novonordisk.fi",2026-09-23T20:59:47.655954,121495
FI,Finland,FIMEA,Omnic Ocas 0.4 mg,Tamsulosin hydrochloride,0.4 mg,depottabletti,90,505920,G04CA02,2026-06-17,2026-10-30,2026-08-03,shortage,Paranova Oy,"Lisätietoja antaa: Paranova Oy, Sebastian Saari, +358 9 4391 850, info@paranova.fi",2026-09-23T20:59:47.656024,76236
FI,Finland,FIMEA,ISENTRESS 100 mg,Raltegravir potassium,100 mg,purutabletti,60,401134,J05AJ01,2026-03-20,2026-10-18,2026-08-16,shortage,Merck Sharp & Dohme B.V.,"Lisätietoja antaa: MSD Finland Oy, Merita Suomalainen, +3589804650, info@msd.com",2026-09-23T20:59:47.656097,
FI,Finland,FIMEA,ISENTRESS 25 mg,Raltegravir potassium,25 mg,purutabletti,60,391582,J05AJ01,2026-09-01,2026-10-18,2026-08-16,shortage,Merck Sharp & Dohme B.V.,"Lisätietoja antaa: MSD Finland Oy, Merita Suomalainen, +3589804650, info@msd.com",2026-09-23T20:59:47.656168,
FI,Finland,FIMEA,HYCAMTIN 1 mg,Topotecan hydrochloride,1 mg,"kapseli, kova",10,064570,L01CE01,2026-07-13,2026-10-31,2026-09-07,shortage,Paranova Oy,"Lisätietoja antaa: Paranova Oy, Sebastian Saari, +358 9 4391 850, info@paranova.fi",2026-09-23T20:59:47.656241,87203
FI,Finland,FIMEA,Zonegran 100 mg,Zonisamide,100 mg,"kapseli, kova",98,037709,N03AX15,2026-05-11,2026-10-31,2026-09-10,shortage,Paranova Oy,"Lisätietoja antaa: Paranova Oy, Sebastian Saari, +358 9 4391 850, info@paranova.fi",2026-09-23T20:59:47.656311,95311
FI,Finland,FIMEA,Meropenem Stada 500 mg,Meropenem trihydrate,500 mg,injektio-/infuusiokuiva-aine liuosta varten,10 x 500 mg,041983,J01DH02,2026-06-04,2027-02-28,2026-06-07,shortage,STADA Arzneimittel AG,"Lisätietoja antaa: STADA Nordic ApS, Finnish branch, Hanna Kallio, +358405570209, hanna.kallio@stada.fi",2026-09-23T20:59:47.656384,94811
FI,Finland,FIMEA,Meropenem Stada 1 g,Meropenem trihydrate,1 g,injektio-/infuusiokuiva-aine liuosta varten,10 x 1 g,116067,J01DH02,2026-05-07,2027-02-28,2026-06-07,shortage,STADA Arzneimittel AG,"Lisätietoja antaa: STADA Nordic ApS, Finnish branch, Hanna Kallio, +358405570209, hanna.kallio@stada.fi",2026-09-23T20:59:47.656453,94838
FI,Finland,FIMEA,Quetiapin Ratiopharm 50 mg,Quetiapine fumarate,50 mg,depottabletti,100,077881,N05AH04,2026-04-30,2026-11-30,2026-08-10,shortage,Teva Pharma B.V.,"Lisätietoja antaa: Teva Finland Oy, Teva Finland Oy, +358 20 180 5900, infofinland@tevapharm.com",2026-09-23T20:59:47.656521,
FI,Finland,FIMEA,Gemcitabine Accord 100 mg/ml,Gemcitabine hydrochloride,100 mg/ml,"infuusiokonsentraatti, liuosta varten",15 ml,114636,L01BC05,2024-01-30,2026-12-31,2026-08-30,shortage,Accord Healthcare B.V.,"Lisätietoja antaa: Accord Healthcare Oy, Accord Healthcare Oy, +358 10 2314180, asiakaspalvelu@accord-healthcare.com",2026-09-23T20:59:47.656590,101753
FI,Finland,FIMEA,Lorazepam Orion 1 mg,Lorazepam,1 mg,tabletti,100,477647,N05BA06,2025-06-30,2027-03-15,2026-09-10,shortage,Orion Corporation,"Lisätietoja antaa: Orion Oyj, Orion Call Center, +358104398250, tuoteinformaatio@orionpharma.com",2026-09-23T20:59:47.656663,2445
FI,Finland,FIMEA,Lorazepam Orion 1 mg,Lorazepam,1 mg,tabletti,30,573059,N05BA06,2026-03-02,2027-03-15,2026-09-10,shortage,Orion Corporation,"Lisätietoja antaa: Orion Oyj, Orion Call Center, +358104398250, tuoteinformaatio@orionpharma.com",2026-09-23T20:59:47.656734,2445
FI,Finland,FIMEA,Telmisartan/Hydrochlorothiazide Orion 80 mg / 12.5 mg,Hydrochlorothiazide Telmisartan,80 mg / 12.5 mg,tabletti,98,461771,C09DA07,2026-09-21,2026-11-03,2026-08-27,shortage,Orion Corporation,"Lisätietoja antaa: Orion Oyj, Orion Call Center, +358104398250, tuoteinformaatio@orionpharma.com",2026-09-23T20:59:47.656804,67261
FI,Finland,FIMEA,Apogo Pen 10 mg/ml,Apomorphine hydrochloride,10 mg/ml,"injektioneste, liuos",5 x 3 ml,534964,N04BC07,2026-09-01,2026-12-31,2026-08-31,shortage,STADA Arzneimittel AG,"Lisätietoja antaa: STADA Nordic ApS, Finnish branch, Hanna Kallio, +358405570209, hanna.kallio@stada.fi",2026-09-23T20:59:47.656873,106380
FI,Finland,FIMEA,Ropinostad 8 mg,Ropinirole hydrochloride,8 mg,depottabletti,84,499473,N04BC04,2025-02-18,2027-02-28,2026-06-28,shortage,STADA Arzneimittel AG,"Lisätietoja antaa: STADA Nordic ApS, Finnish branch, Hanna Kallio, +358405570209, hanna.kallio@stada.fi",2026-09-23T20:59:47.656946,85642
FI,Finland,FIMEA,Ropinostad 4 mg,Ropinirole hydrochloride,4 mg,depottabletti,84,542413,N04BC04,2025-06-19,2026-10-31,2026-06-28,shortage,STADA Arzneimittel AG,"Lisätietoja antaa: STADA Nordic ApS, Finnish branch, Hanna Kallio, +358405570209, hanna.kallio@stada.fi",2026-09-23T20:59:47.657016,85634
FI,Finland,FIMEA,Ropinirol Orion 4 mg,Ropinirole hydrochloride,4 mg,depottabletti,84,373077,N04BC04,2025-08-11,2027-02-15,2026-09-03,shortage,Orion Corporation,"Lisätietoja antaa: Orion Oyj, Orion Call Center, +358104398250, tuoteinformaatio@orionpharma.com",2026-09-23T20:59:47.657088,85634
FI,Finland,FIMEA,Ropinirol Orion 8 mg,Ropinirole hydrochloride,8 mg,depottabletti,84,124989,N04BC04,2024-09-11,2027-06-30,2026-06-24,shortage,Orion Corporation,"Lisätietoja antaa: Orion Oyj, Orion Call Center, +358104398256, tuoteinformaatio@orionpharma.com",2026-09-23T20:59:47.657160,85642
FI,Finland,FIMEA,Capecitabine Accord 500 mg,Capecitabine,500 mg,"tabletti, kalvopäällysteinen",120,398138,L01BC06,2026-04-10,2026-09-30,2026-06-28,shortage,Accord Healthcare S.L.U.,"Lisätietoja antaa: Accord Healthcare Oy, Accord Healthcare Oy, +358 10 2314180, asiakaspalvelu@accord-healthcare.com",2026-09-23T20:59:47.657238,59366
FI,Finland,FIMEA,Eligard 45 mg,Leuprorelin acetate,45 mg,"injektiokuiva-aine ja liuotin, liuosta varten",45 mg + 436 mg,480949,L02AE02,2026-01-31,2026-12-31,2026-07-16,shortage,Paranova Oy,"Lisätietoja antaa: Paranova oy, Sebastian Saari, +35894391850, info@paranova.fi",2026-09-23T20:59:47.657312,85111
FI,Finland,FIMEA,Adempas 1.5 mg,Riociguat,1.5 mg,"tabletti, kalvopäällysteinen",42,561780,C02KX05,2026-05-18,2026-10-15,2026-08-19,shortage,Bayer AG,"Lisätietoja antaa: MSD Finland Oy, Merita Suomalainen, +3589804650, info@msd.com",2026-09-23T20:59:47.657382,124664
FI,Finland,FIMEA,Mometason Orion 50 mikrog/annos,Mometasone furoate monohydrate,50 mikrog/annos,"nenäsumute, suspensio",3 x 140 annosta,462488,R01AD09,2026-06-08,2026-09-28,2026-09-03,shortage,Orion Corporation,"Lisätietoja antaa: Orion Oyj, Orion Call Center, +358104398250, tuoteinformaatio@orionpharma.com",2026-09-23T20:59:47.657453,52434
FI,Finland,FIMEA,Azithromycin Krka 500 mg,Azithromycin dihydrate,500 mg,"tabletti, kalvopäällysteinen",2,447026,J01FA10,2026-09-24,2026-12-17,2026-09-03,shortage,KRKA d.d. Novo mesto,"Lisätietoja antaa: KRKA Finland Oy, KRKA Finland Oy, +358207545330, info.fi@krka.biz",2026-09-23T20:59:47.657525,115002
FI,Finland,FIMEA,Azithromycin Krka 250 mg,Azithromycin dihydrate,250 mg,"tabletti, kalvopäällysteinen",6,518045,J01FA10,2024-10-24,2026-11-05,2026-07-26,shortage,KRKA d.d. Novo mesto,"Lisätietoja antaa: KRKA Finland Oy, KRKA Finland Oy, +358207545330, info.fi@krka.biz",2026-09-23T20:59:47.657597,114995
