country_code,country_name,source,medicine_name,active_substance,strength,package_size,atc_code,product_no,shortage_start,estimated_end,status,notes,scraped_at
NO,Norway,DMP,"Paritdam 150 mg tablett med modifisert frisetting, 30 stk blisterpakning",bupropionhydroklorid,,,N06AX12,,2025-02-07,2027-02-01,shortage,Likeverdig alternativ tilgjengelig,2026-03-12T15:53:54.608237
NO,Norway,DMP,"Paritdam 150 mg tablett med modifisert frisetting, 90 stk blisterpakning",bupropionhydroklorid,,,N06AX12,,2025-02-07,2027-02-01,shortage,Likeverdig alternativ tilgjengelig,2026-03-12T15:53:54.608237
NO,Norway,DMP,"Quetiapine Accord 200 mg depottablett, 60 stk blisterpakning",kvetiapinfumarat,,,,,2025-02-07,2027-03-01,shortage,Tillatelse til salg av utenlandske pakninger,2026-03-12T15:53:54.608237
NO,Norway,DMP,"Fentanyl ratiopharm 12 mikrog/time depotplaster, 5 stk dosepose",fentanyl,,,N02AB03,,2025-02-15,2025-12-19,resolved,Likeverdig alternativ tilgjengelig,2026-03-12T15:53:54.608237
NO,Norway,DMP,"Fentanyl ratiopharm 75 mikrog/time depotplaster, 5 stk dosepose",fentanyl,,,N02AB03,,2025-03-13,2025-12-05,resolved,Likeverdig alternativ tilgjengelig,2026-03-12T15:53:54.608237
NO,Norway,DMP,"Nootropil 1 200 mg tablett, filmdrasjert, 100 stk blisterpakning",piracetam,,,N06BX03,,2024-09-15,2027-01-01,shortage,Behandling med annet virkestoff bør vurderes,2026-03-12T15:53:54.608237
NO,Norway,DMP,"Abacavir/Lamivudine Mylan Pharma 600 mg/300 mg tablett, filmdrasjert, 30 stk blisterpakning","abakavirsulfat, lamivudin",,,,,2025-05-16,2025-10-17,resolved,Tillatelse til salg av utenlandske pakninger,2026-03-12T15:53:54.608237
NO,Norway,DMP,"Spersallerg 0,5 mg/ml/0,4 mg/ml øyedråper, oppløsning, 60x0,3 ml engangspipette","antazolinhydroklorid, tetryzolinhydroklorid",,,,,2025-01-22,2025-03-13,Midlertidig utgått/avregistrert,Ingen tiltak iverksatt,2026-03-12T15:53:54.608237
NO,Norway,DMP,"Naltrexone Accord 50 mg tablett, filmdrasjert, 28 stk blisterpakning",naltreksonhydroklorid,,,,,2024-11-30,2025-11-30,resolved,Tillatelse til salg av utenlandske pakninger,2026-03-12T15:53:54.608237
NO,Norway,DMP,"Menopur 600 IU injeksjonsvæske, oppløsning i ferdigfylt penn, 1 stk ferdigfylt penn",menotropin,,,,,2025-01-17,2027-08-31,shortage,Likeverdig alternativ tilgjengelig / Behandling med annet virkestoff bør vurderes,2026-03-12T15:53:54.608237
NO,Norway,DMP,"Metylfenidat Aurora Medical 10 mg tablett, 195 stk blisterpakning",metylfenidathydroklorid,,,,,2024-12-23,2026-01-01,Midlertidig utgått/avregistrert,Likeverdig alternativ tilgjengelig,2026-03-12T15:53:54.608237
NO,Norway,DMP,"Caverject Dual 10 mikrog/0,5 ml pulver og væske til injeksjonsvæske, oppløsning, 2x0,5 ml ferdigfylt sprøyte",alprostadil,,,G04BE01,,2025-01-06,2026-05-10,shortage,Tillatelse til salg av utenlandske pakninger,2026-03-12T15:53:54.608237
NO,Norway,DMP,"Abboticin 100 mg/ml granulat til mikstur, suspensjon, 100 ml flaske",erytromycinetylsuksinat,,,J01FA01,,2024-12-02,2026-12-31,shortage,Likeverdig alternativ tilgjengelig,2026-03-12T15:53:54.608237
NO,Norway,DMP,"Recrea Forte 5 % w/v liniment, oppløsning, 3x60 ml flaske av plast",minoksidil,,,,,2024-12-16,2026-12-31,shortage,Ingen tiltak iverksatt,2026-03-12T15:53:54.608237
NO,Norway,DMP,"Zolmitriptan Sandoz 5 mg tablett, filmdrasjert, 18 stk blisterpakning",zolmitriptan,,,N02CC03,,2025-01-21,2026-03-02,resolved,Likeverdig alternativ tilgjengelig,2026-03-12T15:53:54.608237
NO,Norway,DMP,"Duokopt 20 mg/ml/5 mg/ml øyedråper, oppløsning, 1x5 ml flaske","dorzolamidhydroklorid, timololmaleat",,,S01ED51,,2024-12-05,2026-06-15,shortage,Likeverdig alternativ tilgjengelig,2026-03-12T15:53:54.608237
NO,Norway,DMP,"Omeprazol Pensa 10 mg enterokapsel, hard, 100 stk boks av plast med tørremiddel",omeprazol,,,A02BC01,,2024-12-01,2025-12-31,resolved,Tilgjengelig legemiddel innen samme byttegruppe,2026-03-12T15:53:54.608237
NO,Norway,DMP,"Efient 10 mg tablett, filmdrasjert, 28 stk blisterpakning",prasugrelhydroklorid,,,B01AC22,,2025-01-22,2027-01-01,shortage,Tilgjengelig legemiddel innen samme byttegruppe,2026-03-12T15:53:54.608237
NO,Norway,DMP,"Repevax injeksjonsvæske, suspensjon i ferdigfylt sprøyte, 10x0,5 ml ferdigfylt sprøyte","clostridium tetani, toksoid, difteritoksoid, filamentøst hemagglutinin, kikhostefimbrier type 2 og 3, pertaktin, pertussistoksoid, poliovirus type 1, inaktivert, poliovirus type 2, inaktivert, poliovirus type 3, inaktivert",,,M09AB02,,2025-01-01,2025-07-01,resolved,Tillatelse til salg av utenlandske pakninger,2026-03-12T15:53:54.608237
NO,Norway,DMP,"Dynastat 40 mg pulver til injeksjonsvæske, oppløsning, 10x40 mg hetteglass",parekoksibnatrium,,,,,2025-01-27,2026-06-15,shortage,Tillatelse til salg av utenlandske pakninger,2026-03-12T15:53:54.608237
NO,Norway,DMP,"Quetiapine Accord 400 mg depottablett, 100 stk blisterpakning",kvetiapinfumarat,,,,,2024-12-04,2027-02-01,shortage,Tillatelse til salg av utenlandske pakninger,2026-03-12T15:53:54.608237
NO,Norway,DMP,"Glucos Baxter Viaflo 50 mg/ml infusjonsvæske, oppløsning, 10x1000 ml plastpose med overpose",glukosemonohydrat,,,,,2024-10-22,2025-12-30,resolved,Likeverdig alternativ tilgjengelig,2026-03-12T15:53:54.608237
NO,Norway,DMP,"Zolmitriptan Sandoz 2,5 mg smeltetablett, 12 stk blisterpakning",zolmitriptan,,,N02CC03,,2024-10-16,2026-03-31,shortage,Likeverdig alternativ tilgjengelig,2026-03-12T15:53:54.608237
NO,Norway,DMP,"Oftagel 2,5 mg/g øyegel, 10 g flaske av plast med dråpespiss",karbomer 974p,,,,,2025-01-01,2027-01-31,shortage,Tilgjengelig legemiddel innen samme byttegruppe,2026-03-12T15:53:54.608237
NO,Norway,DMP,"Atozet 10 mg/80 mg tablett, filmdrasjert, 90 stk blisterpakning","atorvastatinkalsiumtrihydrat, ezetimib",,,C10BA02,,2024-10-03,2026-01-30,resolved,Behandling med annet virkestoff bør vurderes,2026-03-12T15:53:54.608237
NO,Norway,DMP,"Equilis Prequenza 50 antigen enheter/50 antigen enheter injeksjonsvæske, suspensjon, 10 stk kanyle","hesteinfluensavirus h3n8, a/ekvint/newmarket/2/93, inaktivert, hesteinfluensavirus, stamme a/equi-2/south africa/4/03",,,,,2024-12-01,2025-12-01,resolved,"Legemiddel med samme ATC-kode, men annen formulering, er tilgjengelig",2026-03-12T15:53:54.608237
NO,Norway,DMP,"Equilis Prequenza Te  injeksjonsvæske, suspensjon, 10x1 ml hetteglass","clostridium tetani, toksoid, hesteinfluensavirus h3n8, a/ekvint/newmarket/2/93, inaktivert, hesteinfluensavirus, stamme a/equi-2/south africa/4/03",,,M09AB02,,2024-12-15,2025-12-01,resolved,"Legemiddel med samme ATC-kode, men annen formulering, er tilgjengelig",2026-03-12T15:53:54.608237
NO,Norway,DMP,"Equilis Te 30 IE/ml injeksjonsvæske, suspensjon, 10x1 ml hetteglass","clostridium tetani, toksoid",,,M09AB02,,2024-12-15,2025-12-01,resolved,Behandling med annet virkestoff bør vurderes,2026-03-12T15:53:54.608237
NO,Norway,DMP,"Sequidot 50 mikrog/24 timer/250 mikrog/24 timer depotplaster, 24x1 stk foliepose","noretisteronacetat, østradiolhemihydrat",,,,,2024-09-01,2026-01-06,resolved,Tillatelse til salg av utenlandske pakninger,2026-03-12T15:53:54.608237
NO,Norway,DMP,"Fentanyl ratiopharm 25 mikrog/time depotplaster, 5 stk dosepose",fentanyl,,,N02AB03,,2024-09-13,2025-12-22,resolved,Likeverdig alternativ tilgjengelig,2026-03-12T15:53:54.608237
NO,Norway,DMP,"Targiniq 20 mg/10 mg depottablett, 100 stk flaske","naloksonhydrokloriddihydrat, oksykodonhydroklorid",,,,,2024-11-01,2028-12-01,Midlertidig utgått/avregistrert,Likeverdig alternativ tilgjengelig,2026-03-12T15:53:54.608237
NO,Norway,DMP,"Targiniq 20 mg/10 mg depottablett, 28 stk blisterpakning","naloksonhydrokloriddihydrat, oksykodonhydroklorid",,,,,2024-09-05,2028-12-01,Midlertidig utgått/avregistrert,Likeverdig alternativ tilgjengelig,2026-03-12T15:53:54.608237
NO,Norway,DMP,"Targiniq 40 mg/20 mg depottablett, 100 stk flaske","naloksonhydrokloriddihydrat, oksykodonhydroklorid",,,,,2024-10-01,2028-12-01,Midlertidig utgått/avregistrert,Likeverdig alternativ tilgjengelig,2026-03-12T15:53:54.608237
NO,Norway,DMP,"Orudis 2,5 % gel, 1x60 g tube",ketoprofen,,,M01AE03,,2024-10-21,2025-05-31,Midlertidig utgått/avregistrert,Behandling med annet virkestoff bør vurderes,2026-03-12T15:53:54.608237
NO,Norway,DMP,"Spravato 28 mg nesespray, oppløsning, 3x0,2 ml spraybeholder",esketaminhydroklorid,,,,,2024-08-26,2025-12-31,resolved,Likeverdig alternativ tilgjengelig,2026-03-12T15:53:54.608237
NO,Norway,DMP,"Stesolid 5 mg/ml injeksjonsvæske, emulsjon, 10x2 ml ampulle",diazepam,,,N05BA01,,2024-08-01,2026-09-30,shortage,Tillatelse til salg av utenlandske pakninger,2026-03-12T15:53:54.608237
NO,Norway,DMP,"RenuTend  injeksjonsvæske, suspensjon, 1 ml hetteglass","mesenkymale stamceller fra hest, allogene, perifert blodderivert, tenogent primet",,,,,2024-08-28,2026-10-31,shortage,Behandling med annet virkestoff bør vurderes,2026-03-12T15:53:54.608237
NO,Norway,DMP,"Tetracyclin Actavis 250 mg tablett, filmdrasjert, 100 stk boks",tetrasyklinhydroklorid,,,,,2025-04-25,2026-10-01,shortage,Tillatelse til salg av utenlandske pakninger,2026-03-12T15:53:54.608237
NO,Norway,DMP,"Tetracyclin Actavis 250 mg tablett, filmdrasjert, 32 stk boks",tetrasyklinhydroklorid,,,,,2025-05-10,2025-06-30,resolved,Tillatelse til salg av utenlandske pakninger,2026-03-12T15:53:54.608237
NO,Norway,DMP,"Spravato 28 mg nesespray, oppløsning, 2x0,2 ml spraybeholder",esketaminhydroklorid,,,,,2024-08-26,2025-12-31,resolved,Likeverdig alternativ tilgjengelig,2026-03-12T15:53:54.608237
NO,Norway,DMP,"Tramagetic OD 300 mg depottablett, 20x1 stk endoseblisterpakning",tramadolhydroklorid,,,N02AX02,,2024-08-13,2026-12-31,Midlertidig utgått/avregistrert,Behandling med annet virkestoff bør vurderes,2026-03-12T15:53:54.608237
NO,Norway,DMP,"Prednisolon Alternova 2,5 mg tablett, 100 stk boks av plast",prednisolon,,,H02AB06,,2023-08-01,2026-01-01,resolved,Tilgjengelig legemiddel innen samme byttegruppe,2026-03-12T15:53:54.608237
NO,Norway,DMP,"Prednisolon Alternova 20 mg tablett, 100 stk boks av plast",prednisolon,,,H02AB06,,2024-05-01,2026-01-01,resolved,Tilgjengelig legemiddel innen samme byttegruppe,2026-03-12T15:53:54.608237
NO,Norway,DMP,"Prednisolon Alternova 20 mg tablett, 25 stk boks av plast",prednisolon,,,H02AB06,,2024-05-01,2026-01-01,resolved,Tilgjengelig legemiddel innen samme byttegruppe,2026-03-12T15:53:54.608237
NO,Norway,DMP,"Prednisolon Alternova 5 mg tablett, 100 stk boks av plast",prednisolon,,,H02AB06,,2023-01-01,2026-01-01,resolved,Tilgjengelig legemiddel innen samme byttegruppe,2026-03-12T15:53:54.608237
NO,Norway,DMP,"Spersallerg 0,5 mg/ml/0,4 mg/ml øyedråper, oppløsning, 20x0,3 ml engangspipette","antazolinhydroklorid, tetryzolinhydroklorid",,,,,2024-07-31,2025-01-15,Midlertidig utgått/avregistrert,Ingen tiltak iverksatt,2026-03-12T15:53:54.608237
NO,Norway,DMP,"Artiss  oppløsning til vevslim, 2 ml tokammersprøyte","aprotinin, fibrinogen, humant, kalsiumkloriddihydrat, trombin, humant",,,B02BB01,,2024-07-23,2025-12-31,resolved,Tillatelse til salg av utenlandske pakninger,2026-03-12T15:53:54.608237
NO,Norway,DMP,"Zolmitriptan Sandoz 2,5 mg smeltetablett, 6 stk blisterpakning",zolmitriptan,,,N02CC03,,2024-10-16,2026-03-31,shortage,Likeverdig alternativ tilgjengelig,2026-03-12T15:53:54.608237
NO,Norway,DMP,"Aduvanz 20 mg kapsel, hard, 30 stk boks",lisdeksamfetamindimesilat,,,,,2024-06-01,2024-12-02,Midlertidig utgått/avregistrert,Tilgjengelig legemiddel innen samme byttegruppe,2026-03-12T15:53:54.608237
NO,Norway,DMP,"Aduvanz 40 mg kapsel, hard, 30 stk boks",lisdeksamfetamindimesilat,,,,,2024-06-01,2024-12-02,Midlertidig utgått/avregistrert,Tilgjengelig legemiddel innen samme byttegruppe,2026-03-12T15:53:54.608237
NO,Norway,DMP,"Lakrimont 2 mg/g øyegel, 3x10 g tube av plast",karbomer,,,,,2024-06-24,2026-02-03,Midlertidig utgått/avregistrert,Likeverdig alternativ tilgjengelig,2026-03-12T15:53:54.608237
NO,Norway,DMP,"Rilutek 50 mg tablett, filmdrasjert, 56 stk blisterpakning",riluzol,,,N07XX02,,2024-06-17,2024-12-31,Midlertidig utgått/avregistrert,Tillatelse til salg av utenlandske pakninger,2026-03-12T15:53:54.608237
NO,Norway,DMP,"Trental 400 mg depottablett, 100 stk blisterpakning",pentoksyfyllin,,,,,2024-10-01,2025-08-21,Midlertidig utgått/avregistrert,Tilgjengelig legemiddel innen samme byttegruppe / Behandling med annet virkestoff bør vurderes,2026-03-12T15:53:54.608237
NO,Norway,DMP,"Menopur 75 IU pulver og væske til injeksjonsvæske, oppløsning, 1 ml ampulle",menotropin,,,,,2024-08-16,2026-01-31,resolved,Likeverdig alternativ tilgjengelig / Behandling med annet virkestoff bør vurderes,2026-03-12T15:53:54.608237
NO,Norway,DMP,"Isathal vet 1 % w/w øyedråper, suspensjon, 5 g tube",fusidinsyre,,,,,2024-06-13,2026-08-14,shortage,Behandling med annet virkestoff bør vurderes,2026-03-12T15:53:54.608237
NO,Norway,DMP,"Zaditen 0,25 mg/ml øyedråper, oppløsning i endosebeholder, 20x0,4 ml endosepipette",ketotifenhydrogenfumarat,,,S01GX08,,2026-03-03,2026-04-29,shortage,Tillatelse til salg av utenlandske pakninger,2026-03-12T15:53:54.608237
NO,Norway,DMP,"Amoxicillin Sandoz 750 mg dispergerbar tablett, 20 stk blisterpakning",amoksicillintrihydrat,,,,,2024-06-07,2025-12-12,resolved,"Legemiddel med samme ATC-kode, men annen styrke, er tilgjengelig",2026-03-12T15:53:54.608237
NO,Norway,DMP,"Silarosa 10 mg/ml mikstur, oppløsning, 100 ml flaske av glass",lisdeksamfetamindimesilat,,,,,2024-05-15,2025-12-16,resolved,"Legemiddel med samme ATC-kode, men annen formulering, er tilgjengelig",2026-03-12T15:53:54.608237
NO,Norway,DMP,"Coopersect vet 10 mg/ml påflekkingsvæske, oppløsning, 250 ml flaske",deltametrin,,,,,2024-05-21,2027-07-07,shortage,Behandling med annet virkestoff bør vurderes,2026-03-12T15:53:54.608237
NO,Norway,DMP,"Amoxicillin Sandoz 1 000 mg dispergerbar tablett, 14 stk blisterpakning",amoksicillintrihydrat,,,,,2024-04-24,2026-06-30,Midlertidig utgått/avregistrert,"Legemiddel med samme ATC-kode, men annen styrke, er tilgjengelig",2026-03-12T15:53:54.608237
NO,Norway,DMP,"Abboticin 100 mg/ml granulat til mikstur, suspensjon, 50 ml flaske",erytromycinetylsuksinat,,,J01FA01,,2024-05-01,2026-09-30,shortage,Likeverdig alternativ tilgjengelig,2026-03-12T15:53:54.608237
NO,Norway,DMP,"Fucithalmic 10 mg/g øyedråper, suspensjon, 5 g tube",fusidinsyrehemihydrat,,,,,2024-08-01,2026-03-31,shortage,Tillatelse til salg av utenlandske pakninger,2026-03-12T15:53:54.608237
NO,Norway,DMP,"Zolmitriptan Sandoz 2,5 mg tablett, filmdrasjert, 18 stk blisterpakning",zolmitriptan,,,N02CC03,,2024-07-26,2026-03-31,shortage,Likeverdig alternativ tilgjengelig,2026-03-12T15:53:54.608237
NO,Norway,DMP,"Aduvanz 50 mg kapsel, hard, 30 stk boks",lisdeksamfetamindimesilat,,,,,2024-03-01,2024-12-02,Midlertidig utgått/avregistrert,Tilgjengelig legemiddel innen samme byttegruppe,2026-03-12T15:53:54.608237
NO,Norway,DMP,"Denagard vet 125 mg/ml mikstur, oppløsning, 1000 ml flaske av plast",tiamulinhydrogenfumarat,,,,,2024-01-24,2026-01-14,resolved,Behandling med annet virkestoff bør vurderes,2026-03-12T15:53:54.608237
NO,Norway,DMP,"Jevtana 60 mg konsentrat og væske til infusjonsvæske, oppløsning, 1,5 ml hetteglass",kabazitaksel,,,,,2024-01-09,2027-01-01,shortage,"Tillatelse til salg av utenlandske pakninger / Legemiddel med samme ATC-kode, men annen formulering, er tilgjengelig",2026-03-12T15:53:54.608237
NO,Norway,DMP,"Dotarem 279,3 mg/ml injeksjonsvæske, oppløsning, 10x10 ml ferdigfylt sprøyte av plast",gadoteratmeglumin,,,,,2023-12-15,2025-05-20,Midlertidig utgått/avregistrert,Ingen tiltak iverksatt,2026-03-12T15:53:54.608237
NO,Norway,DMP,"Prednisolon Alternova 2,5 mg tablett, 500 stk beholder av plast",prednisolon,,,H02AB06,,2023-08-01,2026-01-01,resolved,Tilgjengelig legemiddel innen samme byttegruppe,2026-03-12T15:53:54.608237
NO,Norway,DMP,"Promixin 1 mill IE pulver til infusjonsvæske, oppløsning, 10 stk hetteglass",kolistimetatnatrium,,,,,2023-10-17,2030-03-02,shortage,Tillatelse til salg av utenlandske pakninger,2026-03-12T15:53:54.608237
NO,Norway,DMP,"Lunsumio 1 mg konsentrat til infusjonsvæske, oppløsning, 1x1 mg hetteglass",mosunetuzumab,,,L01FX25,,2023-12-01,2029-10-01,shortage,Ingen tiltak iverksatt,2026-03-12T15:53:54.608237
NO,Norway,DMP,"Atozet 10 mg/80 mg tablett, filmdrasjert, 30 stk blisterpakning","atorvastatinkalsiumtrihydrat, ezetimib",,,C10BA02,,2023-10-06,2026-01-30,resolved,Behandling med annet virkestoff bør vurderes,2026-03-12T15:53:54.608237
NO,Norway,DMP,"Naltrexone POA Pharma 50 mg tablett, filmdrasjert, 28 stk blisterpakning",naltreksonhydroklorid,,,,,2023-10-16,2025-06-30,resolved,Tillatelse til salg av utenlandske pakninger,2026-03-12T15:53:54.608237
NO,Norway,DMP,"Dotarem 279,3 mg/ml injeksjonsvæske, oppløsning, 10x20 ml ferdigfylt sprøyte av plast",gadoteratmeglumin,,,,,2023-09-21,2025-05-20,Midlertidig utgått/avregistrert,Likeverdig alternativ tilgjengelig,2026-03-12T15:53:54.608237
NO,Norway,DMP,"Eletriptan Pensa 40 mg tablett, filmdrasjert, 6 stk blisterpakning",eletriptanhydrobromid,,,N02CC06,,2023-09-19,2025-12-31,resolved,Likeverdig alternativ tilgjengelig,2026-03-12T15:53:54.608237
NO,Norway,DMP,"Omeprazol Pensa 20 mg enterokapsel, hard, 100 stk boks av plast",omeprazol,,,A02BC01,,2023-09-19,2025-12-31,resolved,Likeverdig alternativ tilgjengelig,2026-03-12T15:53:54.608237
NO,Norway,DMP,"Omeprazol Pensa 20 mg enterokapsel, hard, 14 stk blisterpakning",omeprazol,,,A02BC01,,2023-09-19,2025-12-31,resolved,Likeverdig alternativ tilgjengelig,2026-03-12T15:53:54.608237
NO,Norway,DMP,"Omeprazol Pensa 20 mg enterokapsel, hard, 56 stk blisterpakning",omeprazol,,,A02BC01,,2023-09-19,2025-12-31,resolved,Likeverdig alternativ tilgjengelig,2026-03-12T15:53:54.608237
NO,Norway,DMP,"Pantoprazol Pensa 20 mg enterotablett, 56 stk blisterpakning",pantoprazolnatriumsesquihydrat,,,A02BC02,,2023-09-19,2025-12-31,resolved,Likeverdig alternativ tilgjengelig,2026-03-12T15:53:54.608237
NO,Norway,DMP,"Pantoprazol Pensa 20 mg enterotablett, 98 stk blisterpakning",pantoprazolnatriumsesquihydrat,,,A02BC02,,2023-09-19,2025-12-31,resolved,Likeverdig alternativ tilgjengelig,2026-03-12T15:53:54.608237
NO,Norway,DMP,"Pantoprazol Pensa 40 mg enterotablett, 14 stk blisterpakning",pantoprazolnatriumsesquihydrat,,,A02BC02,,2023-09-19,2025-12-31,resolved,Likeverdig alternativ tilgjengelig,2026-03-12T15:53:54.608237
NO,Norway,DMP,"Pantoprazol Pensa 40 mg enterotablett, 28 stk blisterpakning",pantoprazolnatriumsesquihydrat,,,A02BC02,,2023-09-19,2025-12-31,resolved,Likeverdig alternativ tilgjengelig,2026-03-12T15:53:54.608237
NO,Norway,DMP,"Pantoprazol Pensa 40 mg enterotablett, 56 stk blisterpakning",pantoprazolnatriumsesquihydrat,,,A02BC02,,2023-09-19,2025-12-31,resolved,Likeverdig alternativ tilgjengelig,2026-03-12T15:53:54.608237
NO,Norway,DMP,"Pantoprazol Pensa 40 mg enterotablett, 98 stk blisterpakning",pantoprazolnatriumsesquihydrat,,,A02BC02,,2023-09-19,2025-12-31,resolved,Likeverdig alternativ tilgjengelig,2026-03-12T15:53:54.608237
NO,Norway,DMP,"Duloxetin Pensa 60 mg enterokapsel, hard, 98 stk blisterpakning",duloksetinhydroklorid,,,,,2023-09-15,2025-12-31,resolved,Likeverdig alternativ tilgjengelig,2026-03-12T15:53:54.608237
NO,Norway,DMP,"Quetiapine Accord 200 mg depottablett, 100 stk blisterpakning",kvetiapinfumarat,,,,,2023-10-01,2027-03-01,shortage,Tillatelse til salg av utenlandske pakninger,2026-03-12T15:53:54.608237
NO,Norway,DMP,"Integrilin 0,75 mg/ml infusjonsvæske, oppløsning, 100 ml hetteglass",eptifibatid,,,B01AC16,,2023-10-06,2025-12-31,Midlertidig utgått/avregistrert,Behandling med annet virkestoff bør vurderes,2026-03-12T15:53:54.608237
NO,Norway,DMP,"Integrilin 2 mg/ml injeksjonsvæske, oppløsning, 10 ml hetteglass",eptifibatid,,,B01AC16,,2023-10-13,2025-12-31,Midlertidig utgått/avregistrert,Behandling med annet virkestoff bør vurderes,2026-03-12T15:53:54.608237
NO,Norway,DMP,"Tranexamic acid Stragen 100 mg/ml injeksjons-/infusjonsvæske, oppløsning, 5x5 ml ampulle",traneksamsyre,,,,,2024-01-17,2025-12-31,resolved,Tilgjengelig legemiddel innen samme byttegruppe,2026-03-12T15:53:54.608237
NO,Norway,DMP,"Atozet 10 mg/10 mg tablett, filmdrasjert, 30 stk blisterpakning","atorvastatinkalsiumtrihydrat, ezetimib",,,C10BA02,,2023-08-24,2026-01-30,resolved,Behandling med annet virkestoff bør vurderes,2026-03-12T15:53:54.608237
NO,Norway,DMP,"Atozet 10 mg/10 mg tablett, filmdrasjert, 90 stk blisterpakning","atorvastatinkalsiumtrihydrat, ezetimib",,,C10BA02,,2023-08-24,2026-01-30,resolved,Behandling med annet virkestoff bør vurderes,2026-03-12T15:53:54.608237
NO,Norway,DMP,"Atozet 10 mg/20 mg tablett, filmdrasjert, 30 stk blisterpakning","atorvastatinkalsiumtrihydrat, ezetimib",,,C10BA02,,2023-08-24,2026-01-30,resolved,Behandling med annet virkestoff bør vurderes,2026-03-12T15:53:54.608237
NO,Norway,DMP,"Atozet 10 mg/20 mg tablett, filmdrasjert, 90 stk blisterpakning","atorvastatinkalsiumtrihydrat, ezetimib",,,C10BA02,,2023-08-24,2026-01-30,resolved,Behandling med annet virkestoff bør vurderes,2026-03-12T15:53:54.608237
